Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Receptions
24.0,4.0,Elijah Sarratt,James Madison,317,2023-24,9,"[5, 6, 7, 8, 9, 10, 11, 12, 13]","['09/30/2023', '10/14/2023', '10/19/2023', '10/28/2023', '11/04/2023', '11/11/2023', '11/18/2023', '11/25/2023', '12/23/2023']","['South Alabama', 'Ga. Southern', 'Marshall', 'Old Dominion', 'Georgia St.', 'UConn', 'App State', 'Coastal Carolina', 'Air Force']","[5.0, 5.0, 7.0, 8.0, 8.0, 13.0, 8.0, 6.0, 8.0]"
1469.0,235.0,Perry Carter,Jacksonville St.,315,2023-24,1,[12],['11/25/2023'],['New Mexico St.'],[7.0]
1469.0,235.0,Sean Brown,Jacksonville St.,315,2023-24,1,[6],['10/04/2023'],['Middle Tenn.'],[5.0]
1469.0,235.0,PJ Wells,Jacksonville St.,315,2023-24,1,[8],['10/17/2023'],['Western Ky.'],[5.0]
1469.0,235.0,Quinton Lane,Jacksonville St.,315,2023-24,1,[13],['12/16/2023'],['Louisiana'],[7.0]
1469.0,235.0,John Gentry,Sam Houston,624,2023-24,1,[12],['11/25/2023'],['Middle Tenn.'],[5.0]
699.0,107.0,Malik Phillips,Sam Houston,624,2023-24,2,"[5, 6]","['10/05/2023', '10/11/2023']","['Liberty', 'New Mexico St.']","[5.0, 10.0]"
1469.0,235.0,Al'Vonte Woodard,Sam Houston,624,2023-24,1,[8],['10/25/2023'],['UTEP'],[5.0]
1469.0,235.0,Jax Sherrard,Sam Houston,624,2023-24,1,[10],['11/11/2023'],['Louisiana Tech'],[6.0]
1469.0,235.0,Thomas Jewett,Sam Houston,624,2023-24,1,[12],['11/25/2023'],['Middle Tenn.'],[6.0]
1469.0,235.0,Simeon Evans,Sam Houston,624,2023-24,1,[12],['11/25/2023'],['Middle Tenn.'],[11.0]
1469.0,235.0,Elijah Sohn,Sam Houston,624,2023-24,1,[9],['11/04/2023'],['Kennesaw St.'],[6.0]
38.0,7.0,Noah Smith,Sam Houston,624,2023-24,8,"[4, 5, 6, 7, 8, 9, 10, 11]","['09/28/2023', '10/05/2023', '10/11/2023', '10/18/2023', '10/25/2023', '11/04/2023', '11/11/2023', '11/18/2023']","['Jacksonville St.', 'Liberty', 'New Mexico St.', 'FIU', 'UTEP', 'Kennesaw St.', 'Louisiana Tech', 'Western Ky.']","[10.0, 13.0, 8.0, 9.0, 7.0, 7.0, 6.0, 10.0]"
381.0,62.0,Elijah Cooks,San Jose St.,630,2022-23,3,"[10, 11, 12]","['11/19/2022', '11/26/2022', '12/20/2022']","['Utah St.', 'Hawaii', 'Eastern Mich.']","[7.0, 10.0, 6.0]"
1469.0,272.0,Justin Lockhart,San Jose St.,630,2022-23,1,[10],['11/19/2022'],['Utah St.'],[6.0]
1469.0,272.0,Isaiah Hamilton,San Jose St.,630,2022-23,1,[12],['12/20/2022'],['Eastern Mich.'],[5.0]
1469.0,272.0,Jermaine Braddock,San Jose St.,630,2022-23,1,[7],['10/29/2022'],['Nevada'],[6.0]
1469.0,272.0,Charles Ross,San Jose St.,630,2022-23,1,[4],['10/01/2022'],['Wyoming'],[6.0]
699.0,123.0,Dominick Mazotti,San Jose St.,630,2022-23,2,"[7, 8]","['10/29/2022', '11/05/2022']","['Nevada', 'Colorado St.']","[5.0, 5.0]"
1469.0,272.0,Sam Olson,San Jose St.,630,2022-23,1,[3],['09/24/2022'],['Western Mich.'],[5.0]
381.0,62.0,Caullin Lacy,South Alabama,646,2022-23,3,"[5, 6, 7]","['10/01/2022', '10/15/2022', '10/20/2022']","['Louisiana', 'ULM', 'Troy']","[5.0, 12.0, 6.0]"
699.0,123.0,Devin Voisin,South Alabama,646,2022-23,2,"[10, 11]","['11/12/2022', '11/19/2022']","['Texas St.', 'Southern Miss.']","[6.0, 6.0]"
699.0,123.0,Jalen Wayne,South Alabama,646,2022-23,2,"[6, 7]","['10/15/2022', '10/20/2022']","['ULM', 'Troy']","[5.0, 9.0]"
1469.0,272.0,La'Damian Webb,South Alabama,646,2022-23,1,[3],['09/17/2022'],['UCLA'],[6.0]
1469.0,272.0,MarShawn Lloyd,South Carolina,648,2022-23,1,[2],['09/10/2022'],['Arkansas'],[6.0]
1469.0,272.0,Xavier Legette,South Carolina,648,2022-23,1,[13],['12/30/2022'],['Notre Dame'],[7.0]
1469.0,272.0,Austin Stogner,South Carolina,648,2022-23,1,[2],['09/10/2022'],['Arkansas'],[5.0]
1469.0,272.0,Nate Adkins,South Carolina,648,2022-23,1,[13],['12/30/2022'],['Notre Dame'],[5.0]
381.0,62.0,Antwane Wells Jr.,South Carolina,648,2022-23,3,"[11, 12, 13]","['11/19/2022', '11/26/2022', '12/30/2022']","['Tennessee', 'Clemson', 'Notre Dame']","[11.0, 9.0, 5.0]"
1469.0,272.0,Jalen Brooks,South Carolina,648,2022-23,1,[3],['09/17/2022'],['Georgia'],[5.0]
1469.0,272.0,Jaheim Bell,South Carolina,648,2022-23,1,[11],['11/19/2022'],['Tennessee'],[5.0]
1469.0,272.0,Sean Atkins,South Fla.,651,2022-23,1,[10],['11/18/2022'],['Tulsa'],[9.0]
381.0,62.0,Jimmy Horn Jr.,South Fla.,651,2022-23,3,"[10, 11, 12]","['11/18/2022', '11/26/2022', '10/15/2022']","['Tulsa', 'UCF', 'Tulane']","[6.0, 5.0, 5.0]"
61.0,11.0,Xavier Weaver,South Fla.,651,2022-23,7,"[1, 2, 3, 5, 6, 7, 8]","['09/03/2022', '09/10/2022', '09/17/2022', '10/01/2022', '10/08/2022', '10/29/2022', '11/05/2022']","['BYU', 'Howard', 'Florida', 'East Carolina', 'Cincinnati', 'Houston', 'Temple']","[5.0, 7.0, 8.0, 5.0, 7.0, 7.0, 6.0]"
699.0,123.0,Tahj Washington,Southern California,657,2022-23,2,"[13, 14]","['12/02/2022', '01/02/2023']","['Utah', 'Tulane']","[6.0, 5.0]"
1469.0,272.0,Terrell Bynum,Southern California,657,2022-23,1,[9],['11/05/2022'],['California'],[6.0]
1469.0,272.0,Kyle Ford,Southern California,657,2022-23,1,[8],['10/29/2022'],['Arizona'],[6.0]
1469.0,272.0,Michael Jackson III,Southern California,657,2022-23,1,[9],['11/05/2022'],['California'],[5.0]
1469.0,272.0,Brenden Rice,Southern California,657,2022-23,1,[14],['01/02/2023'],['Tulane'],[6.0]
1469.0,272.0,Mario Williams,Southern California,657,2022-23,1,[14],['01/02/2023'],['Tulane'],[6.0]
381.0,62.0,Jordan Addison,Southern California,657,2022-23,3,"[1, 2, 3]","['09/03/2022', '09/10/2022', '09/17/2022']","['Rice', 'Stanford', 'Fresno St.']","[5.0, 7.0, 6.0]"
699.0,123.0,Jordan Kerley,SMU,663,2022-23,2,"[12, 13]","['11/26/2022', '12/17/2022']","['Memphis', 'BYU']","[6.0, 6.0]"
1469.0,272.0,Tyler Lavine,SMU,663,2022-23,1,[11],['11/17/2022'],['Tulane'],[7.0]
142.0,23.0,Rashee Rice,SMU,663,2022-23,5,"[8, 9, 10, 11, 12]","['10/29/2022', '11/05/2022', '11/12/2022', '11/17/2022', '11/26/2022']","['Tulsa', 'Houston', 'South Fla.', 'Tulane', 'Memphis']","[9.0, 9.0, 6.0, 6.0, 13.0]"
1469.0,272.0,RJ Maryland,SMU,663,2022-23,1,[11],['11/17/2022'],['Tulane'],[6.0]
1469.0,272.0,Kelvontay Dixon,SMU,663,2022-23,1,[13],['12/17/2022'],['BYU'],[6.0]
1469.0,272.0,Jake Bailey,SMU,663,2022-23,1,[4],['09/24/2022'],['TCU'],[8.0]
1469.0,272.0,"Roderick Daniels, Jr.",SMU,663,2022-23,1,[13],['12/17/2022'],['BYU'],[6.0]
1469.0,272.0,Frank Gore,Southern Miss.,664,2022-23,1,[10],['11/12/2022'],['Coastal Carolina'],[5.0]
699.0,123.0,Jakarius Caston,Southern Miss.,664,2022-23,2,"[3, 4]","['09/17/2022', '09/24/2022']","['Northwestern St.', 'Tulane']","[6.0, 8.0]"
699.0,123.0,Jason Brownlee,Southern Miss.,664,2022-23,2,"[10, 11]","['11/12/2022', '11/19/2022']","['Coastal Carolina', 'South Alabama']","[6.0, 7.0]"
1469.0,272.0,Antavious Willis,Southern Miss.,664,2022-23,1,[7],['10/22/2022'],['Texas St.'],[6.0]
1469.0,272.0,Tiaquelin Mims,Southern Miss.,664,2022-23,1,[10],['11/12/2022'],['Coastal Carolina'],[5.0]
1469.0,272.0,Marcell Barbee,Texas St.,670,2022-23,1,[4],['09/24/2022'],['Houston Christian'],[6.0]
1469.0,272.0,Charles Brown,Texas St.,670,2022-23,1,[6],['10/08/2022'],['App State'],[5.0]
1469.0,272.0,Rontavius Groves,Texas St.,670,2022-23,1,[1],['09/03/2022'],['Nevada'],[5.0]
1469.0,272.0,Lincoln Pare,Texas St.,670,2022-23,1,[10],['11/12/2022'],['South Alabama'],[6.0]
699.0,123.0,Julian Ortega-Jones,Texas St.,670,2022-23,2,"[8, 9]","['10/22/2022', '11/05/2022']","['Southern Miss.', 'ULM']","[5.0, 8.0]"
1469.0,272.0,Jahmyl Jeter,Texas St.,670,2022-23,1,[9],['11/05/2022'],['ULM'],[6.0]
1469.0,272.0,Javen Banks,Texas St.,670,2022-23,1,[8],['10/22/2022'],['Southern Miss.'],[5.0]
381.0,62.0,Ashtyn Hawkins,Texas St.,670,2022-23,3,"[6, 7, 8]","['10/08/2022', '10/15/2022', '10/22/2022']","['App State', 'Troy', 'Southern Miss.']","[6.0, 6.0, 5.0]"
1469.0,272.0,Donnovan Moorer,Texas St.,670,2022-23,1,[11],['11/19/2022'],['Arkansas St.'],[6.0]
1469.0,272.0,Dontae Fleming,Louisiana,671,2022-23,1,[6],['10/22/2022'],['Arkansas St.'],[6.0]
1469.0,272.0,Lance LeGendre,Louisiana,671,2022-23,1,[13],['12/23/2022'],['Houston'],[5.0]
1469.0,272.0,Jacob Bernard,Louisiana,671,2022-23,1,[6],['10/22/2022'],['Arkansas St.'],[5.0]
699.0,123.0,Chris Smith,Louisiana,671,2022-23,2,"[3, 4]","['09/24/2022', '10/01/2022']","['ULM', 'South Alabama']","[6.0, 5.0]"
1469.0,272.0,Johnny Lumpkin,Louisiana,671,2022-23,1,[1],['09/03/2022'],['Southeastern La.'],[5.0]
381.0,62.0,Michael Jefferson,Louisiana,671,2022-23,3,"[10, 11, 12]","['11/19/2022', '11/26/2022', '09/10/2022']","['Florida St.', 'Texas St.', 'Eastern Mich.']","[6.0, 6.0, 5.0]"
1469.0,272.0,Michael Wilson,Stanford,674,2022-23,1,[6],['10/15/2022'],['Notre Dame'],[9.0]
699.0,123.0,Mitch Leigber,Stanford,674,2022-23,2,"[11, 12]","['11/19/2022', '11/26/2022']","['California', 'BYU']","[7.0, 6.0]"
216.0,42.0,Elijah Higgins,Stanford,674,2022-23,4,"[9, 10, 11, 12]","['11/05/2022', '11/12/2022', '11/19/2022', '11/26/2022']","['Washington St.', 'Utah', 'California', 'BYU']","[6.0, 7.0, 8.0, 7.0]"
1469.0,272.0,John Humphreys,Stanford,674,2022-23,1,[11],['11/19/2022'],['California'],[5.0]
1469.0,272.0,Brycen Tremayne,Stanford,674,2022-23,1,[12],['11/26/2022'],['BYU'],[11.0]
1469.0,272.0,E.J. Smith,Stanford,674,2022-23,1,[1],['09/03/2022'],['Colgate'],[5.0]
381.0,62.0,Benjamin Yurosek,Stanford,674,2022-23,3,"[7, 8, 9]","['10/22/2022', '10/29/2022', '11/05/2022']","['Arizona St.', 'UCLA', 'Washington St.']","[10.0, 5.0, 8.0]"
1469.0,272.0,Sean Tucker,Syracuse,688,2022-23,1,[7],['10/22/2022'],['Clemson'],[5.0]
381.0,62.0,Oronde Gadsden II,Syracuse,688,2022-23,3,"[11, 12, 13]","['11/19/2022', '11/26/2022', '12/29/2022']","['Wake Forest', 'Boston College', 'Minnesota']","[6.0, 6.0, 7.0]"
1469.0,272.0,LeQuint Allen,Syracuse,688,2022-23,1,[13],['12/29/2022'],['Minnesota'],[11.0]
699.0,123.0,Devaughn Cooper,Syracuse,688,2022-23,2,"[12, 13]","['11/26/2022', '12/29/2022']","['Boston College', 'Minnesota']","[7.0, 7.0]"
1469.0,272.0,David Martin-Robinson,Temple,690,2022-23,1,[12],['11/26/2022'],['East Carolina'],[9.0]
699.0,123.0,Edward Saydee,Temple,690,2022-23,2,"[7, 8]","['10/21/2022', '10/29/2022']","['Tulsa', 'Navy']","[5.0, 6.0]"
216.0,42.0,Jose Barbon,Temple,690,2022-23,4,"[9, 10, 11, 12]","['11/05/2022', '11/12/2022', '11/19/2022', '11/26/2022']","['South Fla.', 'Houston', 'Cincinnati', 'East Carolina']","[8.0, 8.0, 5.0, 13.0]"
1469.0,272.0,Zae Baines,Temple,690,2022-23,1,[12],['11/26/2022'],['East Carolina'],[5.0]
381.0,62.0,Amad Anderson Jr.,Temple,690,2022-23,3,"[7, 8, 9]","['10/21/2022', '10/29/2022', '11/05/2022']","['Tulsa', 'Navy', 'South Fla.']","[8.0, 8.0, 5.0]"
1469.0,272.0,Adonicas Sanders,Temple,690,2022-23,1,[6],['10/13/2022'],['UCF'],[7.0]
699.0,123.0,Jordan Smith,Temple,690,2022-23,2,"[10, 11]","['11/12/2022', '11/19/2022']","['Houston', 'Cincinnati']","[5.0, 5.0]"
1469.0,272.0,Squirrel White,Tennessee,694,2022-23,1,[13],['12/30/2022'],['Clemson'],[9.0]
699.0,123.0,Ramel Keyton,Tennessee,694,2022-23,2,"[6, 7]","['10/15/2022', '10/22/2022']","['Alabama', 'UT Martin']","[5.0, 5.0]"
699.0,123.0,Cedric Tillman,Tennessee,694,2022-23,2,"[9, 11]","['11/05/2022', '11/19/2022']","['Georgia', 'South Carolina']","[7.0, 9.0]"
1469.0,272.0,Princeton Fant,Tennessee,694,2022-23,1,[4],['09/24/2022'],['Florida'],[5.0]
381.0,62.0,Bru McCoy,Tennessee,694,2022-23,3,"[8, 9, 10]","['10/29/2022', '11/05/2022', '11/12/2022']","['Kentucky', 'Georgia', 'Missouri']","[6.0, 6.0, 9.0]"
89.0,16.0,Jalin Hyatt,Tennessee,694,2022-23,6,"[6, 7, 8, 9, 10, 11]","['10/15/2022', '10/22/2022', '10/29/2022', '11/05/2022', '11/12/2022', '11/19/2022']","['Alabama', 'UT Martin', 'Kentucky', 'Georgia', 'Missouri', 'South Carolina']","[6.0, 7.0, 5.0, 6.0, 7.0, 6.0]"
142.0,23.0,Evan Stewart,Texas A&M,697,2022-23,5,"[5, 6, 7, 8, 9]","['10/01/2022', '10/08/2022', '10/22/2022', '10/29/2022', '11/05/2022']","['Mississippi St.', 'Alabama', 'South Carolina', 'Ole Miss', 'Florida']","[5.0, 8.0, 6.0, 6.0, 8.0]"
1469.0,272.0,Ainias Smith,Texas A&M,697,2022-23,1,[1],['09/03/2022'],['Sam Houston'],[6.0]
699.0,123.0,Moose Muhammad III,Texas A&M,697,2022-23,2,"[8, 9]","['10/29/2022', '11/05/2022']","['Ole Miss', 'Florida']","[8.0, 7.0]"
1469.0,272.0,Max Wright,Texas A&M,697,2022-23,1,[9],['11/05/2022'],['Florida'],[5.0]
699.0,123.0,Devon Achane,Texas A&M,697,2022-23,2,"[7, 8]","['10/22/2022', '10/29/2022']","['South Carolina', 'Ole Miss']","[7.0, 7.0]"
1469.0,272.0,Taye Barber,TCU,698,2022-23,1,[11],['11/19/2022'],['Baylor'],[5.0]
1469.0,272.0,Derius Davis,TCU,698,2022-23,1,[15],['01/09/2023'],['Georgia'],[5.0]
1469.0,272.0,Savion Williams,TCU,698,2022-23,1,[12],['11/26/2022'],['Iowa St.'],[5.0]
699.0,123.0,Quentin Johnston,TCU,698,2022-23,2,"[5, 6]","['10/08/2022', '10/15/2022']","['Kansas', 'Oklahoma St.']","[14.0, 8.0]"
1469.0,272.0,Jared Wiley,TCU,698,2022-23,1,[7],['10/22/2022'],['Kansas St.'],[5.0]
1469.0,272.0,Jordan  Hudson,TCU,698,2022-23,1,[2],['09/10/2022'],['Tarleton St.'],[5.0]
699.0,123.0,Myles Price,Texas Tech,700,2022-23,2,"[4, 5]","['09/24/2022', '10/01/2022']","['Texas', 'Kansas St.']","[13.0, 6.0]"
381.0,62.0,Xavier White,Texas Tech,700,2022-23,3,"[5, 6, 7]","['10/01/2022', '10/08/2022', '10/22/2022']","['Kansas St.', 'Oklahoma St.', 'West Virginia']","[9.0, 8.0, 8.0]"
699.0,123.0,Jerand Bradley,Texas Tech,700,2022-23,2,"[12, 13]","['11/26/2022', '12/28/2022']","['Oklahoma', 'Ole Miss']","[8.0, 8.0]"
699.0,123.0,Tahj Brooks,Texas Tech,700,2022-23,2,"[2, 3]","['09/10/2022', '09/17/2022']","['Houston', 'NC State']","[5.0, 5.0]"
1469.0,272.0,Loic Fouonji,Texas Tech,700,2022-23,1,[13],['12/28/2022'],['Ole Miss'],[7.0]
1469.0,272.0,Nehemiah Martinez I,Texas Tech,700,2022-23,1,[7],['10/22/2022'],['West Virginia'],[6.0]
1469.0,272.0,Trey Cleveland,Texas Tech,700,2022-23,1,[6],['10/08/2022'],['Oklahoma St.'],[9.0]
381.0,62.0,Ja'Tavion Sanders,Texas,703,2022-23,3,"[8, 9, 10]","['10/22/2022', '11/05/2022', '11/12/2022']","['Oklahoma St.', 'Kansas St.', 'TCU']","[6.0, 5.0, 7.0]"
699.0,123.0,Jordan Whittington,Texas,703,2022-23,2,"[10, 11]","['11/12/2022', '11/19/2022']","['TCU', 'Kansas']","[6.0, 6.0]"
699.0,123.0,Xavier Worthy,Texas,703,2022-23,2,"[12, 13]","['11/25/2022', '12/29/2022']","['Baylor', 'Washington']","[7.0, 7.0]"
1469.0,272.0,Keilan Robinson,Texas,703,2022-23,1,[13],['12/29/2022'],['Washington'],[6.0]
699.0,123.0,Reynaldo Flores,UTEP,704,2022-23,2,"[7, 8]","['10/08/2022', '10/22/2022']","['Louisiana Tech', 'Fla. Atlantic']","[6.0, 6.0]"
1469.0,272.0,Jeremiah Ballard,UTEP,704,2022-23,1,[2],['09/03/2022'],['Oklahoma'],[5.0]
142.0,23.0,Tyrin Smith,UTEP,704,2022-23,5,"[7, 8, 9, 10, 11]","['10/08/2022', '10/22/2022', '10/29/2022', '11/03/2022', '11/19/2022']","['Louisiana Tech', 'Fla. Atlantic', 'Middle Tenn.', 'Rice', 'FIU']","[6.0, 7.0, 10.0, 6.0, 5.0]"
1469.0,272.0,Chris Carpenter,UTSA,706,2022-23,1,[14],['12/16/2022'],['Troy'],[7.0]
699.0,123.0,Oscar Cardenas,UTSA,706,2022-23,2,"[13, 14]","['12/02/2022', '12/16/2022']","['North Texas', 'Troy']","[6.0, 5.0]"
13.0,4.0,Joshua Cephus,UTSA,706,2022-23,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['09/03/2022', '09/10/2022', '09/17/2022', '09/24/2022', '09/30/2022', '10/08/2022', '10/14/2022', '10/22/2022', '11/05/2022', '11/12/2022']","['Houston', 'Army West Point', 'Texas', 'Texas Southern', 'Middle Tenn.', 'Western Ky.', 'FIU', 'North Texas', 'UAB', 'Louisiana Tech']","[7.0, 10.0, 7.0, 5.0, 7.0, 8.0, 6.0, 11.0, 5.0, 7.0]"
142.0,23.0,De'Corian Clark,UTSA,706,2022-23,5,"[1, 2, 3, 4, 5]","['09/03/2022', '09/10/2022', '09/17/2022', '09/24/2022', '09/30/2022']","['Houston', 'Army West Point', 'Texas', 'Texas Southern', 'Middle Tenn.']","[6.0, 7.0, 5.0, 9.0, 8.0]"
24.0,6.0,Zakhari Franklin,UTSA,706,2022-23,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","['09/03/2022', '09/10/2022', '09/17/2022', '09/24/2022', '09/30/2022', '10/08/2022', '10/14/2022', '10/22/2022', '11/05/2022']","['Houston', 'Army West Point', 'Texas', 'Texas Southern', 'Middle Tenn.', 'Western Ky.', 'FIU', 'North Texas', 'UAB']","[10.0, 10.0, 6.0, 6.0, 5.0, 6.0, 6.0, 6.0, 7.0]"
381.0,62.0,Jerjuan Newton,Toledo,709,2022-23,3,"[6, 7, 8]","['10/08/2022', '10/15/2022', '10/22/2022']","['NIU', 'Kent St.', 'Buffalo']","[5.0, 5.0, 6.0]"
1469.0,272.0,Devin Maddox,Toledo,709,2022-23,1,[7],['10/15/2022'],['Kent St.'],[5.0]
699.0,123.0,DeMeer Blankumsee,Toledo,709,2022-23,2,"[4, 5]","['09/24/2022', '10/01/2022']","['San Diego St.', 'Central Mich.']","[8.0, 5.0]"
1469.0,272.0,Mikel Barkley,Toledo,709,2022-23,1,[9],['10/29/2022'],['Eastern Mich.'],[6.0]
381.0,62.0,Tez Johnson,Troy,716,2022-23,3,"[8, 9, 10]","['11/05/2022', '11/12/2022', '11/19/2022']","['Louisiana', 'Army West Point', 'ULM']","[8.0, 6.0, 6.0]"
699.0,123.0,Deshon Stoudemire,Troy,716,2022-23,2,"[4, 5]","['10/01/2022', '10/08/2022']","['Western Ky.', 'Southern Miss.']","[7.0, 5.0]"
1469.0,272.0,Marcus Rogers,Troy,716,2022-23,1,[12],['09/10/2022'],['Alabama A&M'],[5.0]
699.0,123.0,Jabre Barber,Troy,716,2022-23,2,"[1, 2]","['09/03/2022', '09/17/2022']","['Ole Miss', 'App State']","[5.0, 6.0]"
1469.0,272.0,RaJae' Johnson,Troy,716,2022-23,1,[8],['11/05/2022'],['Louisiana'],[5.0]
1469.0,272.0,Kimani Vidal,Troy,716,2022-23,1,[3],['09/24/2022'],['Marshall'],[5.0]
1469.0,272.0,Jha'Quan Jackson,Tulane,718,2022-23,1,[12],['10/15/2022'],['South Fla.'],[7.0]
1469.0,272.0,Shae Wyatt,Tulane,718,2022-23,1,[13],['12/03/2022'],['UCF'],[5.0]
1469.0,272.0,Lawrence Keys III,Tulane,718,2022-23,1,[11],['11/25/2022'],['Cincinnati'],[5.0]
1469.0,272.0,Duece Watts,Tulane,718,2022-23,1,[9],['11/12/2022'],['UCF'],[6.0]
1469.0,272.0,Dea Dea McDougle,Tulane,718,2022-23,1,[7],['10/22/2022'],['Memphis'],[5.0]
1469.0,272.0,Tyrick James,Tulane,718,2022-23,1,[12],['10/15/2022'],['South Fla.'],[5.0]
699.0,123.0,Tyjae Spears,Tulane,718,2022-23,2,"[4, 5]","['09/24/2022', '09/30/2022']","['Southern Miss.', 'Houston']","[5.0, 6.0]"
699.0,123.0,JuanCarlos Santana,Tulsa,719,2022-23,2,"[11, 12]","['11/18/2022', '11/26/2022']","['South Fla.', 'Houston']","[5.0, 6.0]"
381.0,62.0,Keylon Stokes,Tulsa,719,2022-23,3,"[10, 11, 12]","['11/10/2022', '11/18/2022', '11/26/2022']","['Memphis', 'South Fla.', 'Houston']","[6.0, 6.0, 7.0]"
1469.0,272.0,Isaiah Epps,Tulsa,719,2022-23,1,[5],['10/01/2022'],['Cincinnati'],[5.0]
1469.0,272.0,Malachai Jones,Tulsa,719,2022-23,1,[3],['09/17/2022'],['Jacksonville St.'],[9.0]
1469.0,272.0,Isaiah Alston,Army West Point,725,2022-23,1,[5],['10/08/2022'],['Wake Forest'],[7.0]
1469.0,272.0,Jayden Umbarger,Navy,726,2022-23,1,[6],['10/14/2022'],['SMU'],[5.0]
1469.0,272.0,NyNy Davis,Utah St.,731,2022-23,1,[4],['09/24/2022'],['UNLV'],[6.0]
381.0,62.0,Terrell Vaughn,Utah St.,731,2022-23,3,"[7, 8, 9]","['10/15/2022', '10/22/2022', '11/05/2022']","['Colorado St.', 'Wyoming', 'New Mexico']","[6.0, 5.0, 5.0]"
1469.0,272.0,Justin McGriff,Utah St.,731,2022-23,1,[12],['11/25/2022'],['Boise St.'],[6.0]
216.0,42.0,Brian Cobbs,Utah St.,731,2022-23,4,"[10, 11, 12, 13]","['11/12/2022', '11/19/2022', '11/25/2022', '12/27/2022']","['Hawaii', 'San Jose St.', 'Boise St.', 'Memphis']","[5.0, 10.0, 7.0, 6.0]"
1469.0,272.0,Brant Kuithe,Utah,732,2022-23,1,[3],['09/17/2022'],['San Diego St.'],[5.0]
699.0,123.0,Dalton Kincaid,Utah,732,2022-23,2,"[11, 12]","['11/19/2022', '11/26/2022']","['Oregon', 'Colorado']","[11.0, 5.0]"
216.0,42.0,Devaughn Vele,Utah,732,2022-23,4,"[4, 5, 6, 7]","['09/24/2022', '10/01/2022', '10/08/2022', '10/15/2022']","['Arizona St.', 'Oregon St.', 'UCLA', 'Southern California']","[6.0, 7.0, 6.0, 5.0]"
699.0,123.0,Jaylen Dixon,Utah,732,2022-23,2,"[13, 14]","['12/02/2022', '01/02/2023']","['Southern California', 'Penn St.']","[6.0, 6.0]"
1469.0,272.0,Micah Bernard,Utah,732,2022-23,1,[13],['12/02/2022'],['Southern California'],[5.0]
1469.0,272.0,Ray Davis,Vanderbilt,736,2022-23,1,[12],['11/26/2022'],['Tennessee'],[5.0]
699.0,123.0,Will Sheppard,Vanderbilt,736,2022-23,2,"[9, 10]","['11/05/2022', '11/12/2022']","['South Carolina', 'Kentucky']","[6.0, 5.0]"
699.0,123.0,Jayden McGowan,Vanderbilt,736,2022-23,2,"[5, 6]","['09/24/2022', '10/08/2022']","['Alabama', 'Ole Miss']","[6.0, 7.0]"
1469.0,272.0,Ben Bresnahan,Vanderbilt,736,2022-23,1,[8],['10/22/2022'],['Missouri'],[5.0]
1469.0,272.0,Kaleb Smith,Virginia Tech,742,2022-23,1,[6],['10/08/2022'],['Pittsburgh'],[9.0]
1469.0,272.0,Dae'Quan Wright,Virginia Tech,742,2022-23,1,[6],['10/08/2022'],['Pittsburgh'],[5.0]
1469.0,272.0,Connor Blumrick,Virginia Tech,742,2022-23,1,[2],['09/10/2022'],['Boston College'],[5.0]
1469.0,272.0,Christian Moss,Virginia Tech,742,2022-23,1,[3],['09/17/2022'],['Wofford'],[5.0]
1469.0,272.0,Nick Gallo,Virginia Tech,742,2022-23,1,[3],['09/17/2022'],['Wofford'],[5.0]
699.0,123.0,Malachi Thomas,Virginia Tech,742,2022-23,2,"[6, 7]","['10/08/2022', '10/15/2022']","['Pittsburgh', 'Miami (FL)']","[5.0, 6.0]"
61.0,11.0,Keytaon Thompson,Virginia,746,2022-23,7,"[2, 3, 4, 5, 6, 7, 8]","['09/10/2022', '09/17/2022', '09/23/2022', '10/01/2022', '10/08/2022', '10/20/2022', '10/29/2022']","['Illinois', 'Old Dominion', 'Syracuse', 'Duke', 'Louisville', 'Georgia Tech', 'Miami (FL)']","[5.0, 9.0, 8.0, 6.0, 9.0, 7.0, 5.0]"
1469.0,272.0,Billy Kemp,Virginia,746,2022-23,1,[8],['10/29/2022'],['Miami (FL)'],[5.0]
1469.0,272.0,Dontayvion Wicks,Virginia,746,2022-23,1,[4],['09/23/2022'],['Syracuse'],[5.0]
1469.0,272.0,Sackett Wood Jr.,Virginia,746,2022-23,1,[9],['11/05/2022'],['North Carolina'],[6.0]
1469.0,272.0,Malachi Fields,Virginia,746,2022-23,1,[10],['11/12/2022'],['Pittsburgh'],[5.0]
1469.0,272.0,JR Wilson,Virginia,746,2022-23,1,[9],['11/05/2022'],['North Carolina'],[5.0]
699.0,123.0,Jahmal Banks,Wake Forest,749,2022-23,2,"[3, 4]","['09/17/2022', '09/24/2022']","['Liberty', 'Clemson']","[6.0, 6.0]"
142.0,23.0,A.T. Perry,Wake Forest,749,2022-23,5,"[9, 10, 11, 12, 13]","['11/05/2022', '11/12/2022', '11/19/2022', '11/26/2022', '12/23/2022']","['NC State', 'North Carolina', 'Syracuse', 'Duke', 'Missouri']","[12.0, 5.0, 10.0, 8.0, 11.0]"
699.0,123.0,Ke'Shawn Williams,Wake Forest,749,2022-23,2,"[8, 9]","['10/29/2022', '11/05/2022']","['Louisville', 'NC State']","[5.0, 5.0]"
