Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Rushing Yards
336.0,58.0,Tahj Brooks,Texas Tech,700,2021-22,3,"[1, 12, 13]","['09/04/2021', '09/11/2021', '12/28/2021']","['Houston', 'SFA', 'Mississippi St.']","[134.0, 103.0, 107.0]"
860.0,147.0,SaRodorick Thompson,Texas Tech,700,2021-22,1,[5],['10/09/2021'],['TCU'],[118.0]
548.0,89.0,Roschon Johnson,Texas,703,2021-22,2,"[3, 12]","['09/18/2021', '11/26/2021']","['Rice', 'Kansas St.']","[112.0, 179.0]"
860.0,147.0,Keilan Robinson,Texas,703,2021-22,1,[11],['11/20/2021'],['West Virginia'],[111.0]
95.0,17.0,Bijan Robinson,Texas,703,2021-22,6,"[1, 3, 4, 5, 6, 7]","['09/04/2021', '09/18/2021', '09/25/2021', '10/02/2021', '10/09/2021', '10/16/2021']","['Louisiana', 'Rice', 'Texas Tech', 'TCU', 'Oklahoma', 'Oklahoma St.']","[103.0, 127.0, 137.0, 216.0, 137.0, 135.0]"
860.0,147.0,Willie Eldridge,UTEP,704,2021-22,1,[2],['09/04/2021'],['Bethune-Cookman'],[118.0]
336.0,58.0,Ronald Awatt,UTEP,704,2021-22,3,"[2, 6, 11]","['09/04/2021', '10/09/2021', '11/20/2021']","['Bethune-Cookman', 'Southern Miss.', 'Rice']","[126.0, 159.0, 119.0]"
28.0,6.0,Sincere McCormick,UTSA,706,2021-22,8,"[1, 3, 4, 6, 7, 8, 9, 13]","['09/04/2021', '09/18/2021', '09/25/2021', '10/09/2021', '10/16/2021', '10/23/2021', '11/06/2021', '12/03/2021']","['Illinois', 'Middle Tenn.', 'Memphis', 'Western Ky.', 'Rice', 'Louisiana Tech', 'UTEP', 'Western Ky.']","[117.0, 105.0, 184.0, 120.0, 117.0, 113.0, 169.0, 204.0]"
48.0,9.0,Bryant Koback,Toledo,709,2021-22,7,"[2, 8, 9, 10, 11, 12, 13]","['09/11/2021', '10/23/2021', '11/02/2021', '11/10/2021', '11/16/2021', '11/27/2021', '12/17/2021']","['Notre Dame', 'Western Mich.', 'Eastern Mich.', 'Bowling Green', 'Ohio', 'Akron', 'Middle Tenn.']","[114.0, 100.0, 180.0, 121.0, 203.0, 135.0, 126.0]"
860.0,147.0,Dequan Finn,Toledo,709,2021-22,1,[4],['09/25/2021'],['Ball St.'],[106.0]
548.0,89.0,Kimani Vidal,Troy,716,2021-22,2,"[7, 8]","['10/16/2021', '10/28/2021']","['Texas St.', 'Coastal Carolina']","[162.0, 142.0]"
860.0,147.0,B.J. Smith,Troy,716,2021-22,1,[5],['10/02/2021'],['South Carolina'],[102.0]
222.0,40.0,Tyjae Spears,Tulane,718,2021-22,4,"[8, 10, 11, 12]","['10/30/2021', '11/13/2021', '11/20/2021', '11/27/2021']","['Cincinnati', 'Tulsa', 'South Fla.', 'Memphis']","[106.0, 104.0, 111.0, 264.0]"
141.0,27.0,Shamari Brooks,Tulsa,719,2021-22,5,"[4, 6, 7, 9, 13]","['09/25/2021', '10/09/2021', '10/16/2021', '11/06/2021', '12/20/2021']","['Arkansas St.', 'Memphis', 'South Fla.', 'Cincinnati', 'Old Dominion']","[155.0, 126.0, 145.0, 132.0, 107.0]"
548.0,89.0,Anthony Watkins,Tulsa,719,2021-22,2,"[4, 9]","['09/25/2021', '11/06/2021']","['Arkansas St.', 'Cincinnati']","[115.0, 105.0]"
548.0,89.0,Deneric Prince,Tulsa,719,2021-22,2,"[1, 7]","['09/02/2021', '10/16/2021']","['UC Davis', 'South Fla.']","[151.0, 110.0]"
548.0,89.0,Emmanuel Michel,Air Force,721,2021-22,2,"[3, 12]","['09/18/2021', '11/26/2021']","['Utah St.', 'UNLV']","[133.0, 123.0]"
860.0,147.0,Micah Davis,Air Force,721,2021-22,1,[1],['09/04/2021'],['Lafayette'],[101.0]
48.0,9.0,Brad Roberts,Air Force,721,2021-22,7,"[1, 3, 5, 6, 7, 10, 11]","['09/04/2021', '09/18/2021', '10/02/2021', '10/09/2021', '10/16/2021', '11/13/2021', '11/19/2021']","['Lafayette', 'Utah St.', 'New Mexico', 'Wyoming', 'Boise St.', 'Colorado St.', 'Nevada']","[111.0, 113.0, 142.0, 140.0, 138.0, 151.0, 117.0]"
548.0,89.0,Haaziq Daniels,Air Force,721,2021-22,2,"[3, 4]","['09/18/2021', '09/25/2021']","['Utah St.', 'Fla. Atlantic']","[102.0, 164.0]"
548.0,89.0,DeAndre Hughes,Air Force,721,2021-22,2,"[10, 11]","['11/13/2021', '11/19/2021']","['Colorado St.', 'Nevada']","[108.0, 208.0]"
548.0,89.0,Christian Anderson,Army West Point,725,2021-22,2,"[2, 4]","['09/11/2021', '09/25/2021']","['Western Ky.', 'Miami (OH)']","[119.0, 236.0]"
860.0,147.0,Tyrell Robinson,Army West Point,725,2021-22,1,[10],['11/20/2021'],['Massachusetts'],[137.0]
860.0,147.0,Tyhier Tyler,Army West Point,725,2021-22,1,[7],['10/23/2021'],['Wake Forest'],[104.0]
860.0,147.0,Carlinos Acie,Navy,726,2021-22,1,[10],['11/20/2021'],['East Carolina'],[155.0]
222.0,40.0,Calvin Tyler Jr.,Utah St.,731,2021-22,4,"[3, 4, 11, 14]","['09/18/2021', '09/25/2021', '11/20/2021', '12/18/2021']","['Air Force', 'Boise St.', 'Wyoming', 'Oregon St.']","[132.0, 126.0, 109.0, 120.0]"
860.0,147.0,Elelyon Noa,Utah St.,731,2021-22,1,[8],['10/30/2021'],['Hawaii'],[111.0]
222.0,40.0,T.J. Pledger,Utah,732,2021-22,4,"[4, 9, 10, 12]","['09/25/2021', '11/05/2021', '11/13/2021', '11/26/2021']","['Washington St.', 'Stanford', 'Arizona', 'Colorado']","[117.0, 107.0, 119.0, 103.0]"
548.0,89.0,Micah Bernard,Utah,732,2021-22,2,"[2, 9]","['09/11/2021', '11/05/2021']","['BYU', 'Stanford']","[146.0, 110.0]"
141.0,27.0,Tavion Thomas,Utah,732,2021-22,5,"[1, 5, 8, 9, 12]","['09/02/2021', '10/09/2021', '10/30/2021', '11/05/2021', '11/26/2021']","['Weber St.', 'Southern California', 'UCLA', 'Stanford', 'Colorado']","[107.0, 113.0, 160.0, 177.0, 142.0]"
860.0,147.0,Mike Wright,Vanderbilt,736,2021-22,1,[9],['10/30/2021'],['Missouri'],[152.0]
336.0,58.0,Rocko Griffin,Vanderbilt,736,2021-22,3,"[3, 11, 12]","['09/18/2021', '11/20/2021', '11/27/2021']","['Stanford', 'Ole Miss', 'Tennessee']","[107.0, 117.0, 104.0]"
548.0,89.0,Malachi Thomas,Virginia Tech,742,2021-22,2,"[7, 8]","['10/23/2021', '10/30/2021']","['Syracuse', 'Georgia Tech']","[151.0, 103.0]"
548.0,89.0,Raheem Blackshear,Virginia Tech,742,2021-22,2,"[10, 12]","['11/13/2021', '11/27/2021']","['Duke', 'Virginia']","[117.0, 169.0]"
860.0,147.0,Connor Blumrick,Virginia Tech,742,2021-22,1,[11],['11/20/2021'],['Miami (FL)'],[132.0]
860.0,147.0,Braxton Burmeister,Virginia Tech,742,2021-22,1,[12],['11/27/2021'],['Virginia'],[115.0]
548.0,89.0,Max Borghi,Washington St.,754,2021-22,2,"[11, 12]","['11/19/2021', '11/26/2021']","['Arizona', 'Washington']","[139.0, 129.0]"
548.0,89.0,Sean McGrew,Washington,756,2021-22,2,"[5, 8]","['10/02/2021', '10/30/2021']","['Oregon St.', 'Stanford']","[104.0, 114.0]"
141.0,27.0,Leddie Brown,West Virginia,768,2021-22,5,"[3, 7, 8, 11, 12]","['09/18/2021', '10/23/2021', '10/30/2021', '11/20/2021', '11/27/2021']","['Virginia Tech', 'TCU', 'Iowa St.', 'Texas', 'Kansas']","[161.0, 111.0, 109.0, 158.0, 156.0]"
860.0,147.0,Tony Mathis Jr.,West Virginia,768,2021-22,1,[12],['11/27/2021'],['Kansas'],[118.0]
860.0,147.0,Garrett Greene,West Virginia,768,2021-22,1,[2],['09/11/2021'],['LIU'],[107.0]
860.0,147.0,Noah Whittington,Western Ky.,772,2021-22,1,[14],['12/18/2021'],['App State'],[150.0]
860.0,147.0,La'Darius Jefferson,Western Mich.,774,2021-22,1,[2],['09/11/2021'],['Illinois St.'],[106.0]
222.0,40.0,Sean Tyler,Western Mich.,774,2021-22,4,"[7, 10, 12, 13]","['10/16/2021', '11/09/2021', '11/23/2021', '12/27/2021']","['Kent St.', 'Akron', 'NIU', 'Nevada']","[169.0, 147.0, 115.0, 146.0]"
860.0,147.0,Jaxson Kincaide,Western Mich.,774,2021-22,1,[13],['12/27/2021'],['Nevada'],[105.0]
28.0,6.0,Braelon Allen,Wisconsin,796,2021-22,8,"[5, 6, 7, 8, 9, 10, 11, 13]","['10/09/2021', '10/16/2021', '10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '12/30/2021']","['Illinois', 'Army West Point', 'Purdue', 'Iowa', 'Rutgers', 'Northwestern', 'Nebraska', 'Arizona St.']","[131.0, 108.0, 140.0, 104.0, 129.0, 173.0, 228.0, 159.0]"
222.0,40.0,Chez Mellusi,Wisconsin,796,2021-22,4,"[1, 2, 5, 7]","['09/04/2021', '09/11/2021', '10/09/2021', '10/23/2021']","['Penn St.', 'Eastern Mich.', 'Illinois', 'Purdue']","[121.0, 144.0, 145.0, 149.0]"
548.0,89.0,Levi Williams,Wyoming,811,2021-22,2,"[9, 13]","['11/06/2021', '12/21/2021']","['Colorado St.', 'Kent St.']","[116.0, 200.0]"
548.0,89.0,Titus Swen,Wyoming,811,2021-22,2,"[9, 11]","['11/06/2021', '11/20/2021']","['Colorado St.', 'Utah St.']","[166.0, 169.0]"
222.0,40.0,Xazavian Valladay,Wyoming,811,2021-22,4,"[2, 4, 8, 11]","['09/11/2021', '09/25/2021', '10/30/2021', '11/20/2021']","['NIU', 'UConn', 'San Jose St.', 'Utah St.']","[101.0, 101.0, 172.0, 145.0]"
548.0,89.0,Malik Willis,Liberty,355,2021-22,2,"[5, 7]","['10/02/2021', '10/16/2021']","['UAB', 'ULM']","[144.0, 157.0]"
860.0,147.0,Shedro Louis,Liberty,355,2021-22,1,[10],['11/06/2021'],['Ole Miss'],[101.0]
95.0,17.0,DeWayne McBride,UAB,9,2021-22,6,"[4, 7, 9, 10, 11, 13]","['09/25/2021', '10/16/2021', '11/06/2021', '11/13/2021', '11/20/2021', '12/18/2021']","['Tulane', 'Southern Miss.', 'Louisiana Tech', 'Marshall', 'UTSA', 'BYU']","[111.0, 137.0, 210.0, 108.0, 144.0, 183.0]"
860.0,147.0,Jermaine Brown Jr.,UAB,9,2021-22,1,[5],['10/02/2021'],['Liberty'],[106.0]
860.0,147.0,Blake Hester,Akron,5,2021-22,1,[6],['10/09/2021'],['Bowling Green'],[120.0]
860.0,147.0,Jonzell Norrils,Akron,5,2021-22,1,[8],['10/23/2021'],['Buffalo'],[155.0]
860.0,147.0,DJ Irons,Akron,5,2021-22,1,[3],['09/18/2021'],['Bryant'],[136.0]
860.0,147.0,Roydell Williams,Alabama,8,2021-22,1,[4],['09/25/2021'],['Southern Miss.'],[110.0]
141.0,27.0,Brian Robinson Jr.,Alabama,8,2021-22,5,"[5, 6, 8, 11, 14]","['10/02/2021', '10/09/2021', '10/23/2021', '11/20/2021', '12/31/2021']","['Ole Miss', 'Texas A&M', 'Tennessee', 'Arkansas', 'Cincinnati']","[171.0, 147.0, 107.0, 122.0, 204.0]"
141.0,27.0,Nate Noel,App State,27,2021-22,5,"[1, 4, 8, 9, 11]","['09/02/2021', '09/23/2021', '10/30/2021', '11/06/2021', '11/20/2021']","['East Carolina', 'Marshall', 'ULM', 'Arkansas St.', 'Troy']","[126.0, 187.0, 132.0, 122.0, 102.0]"
336.0,58.0,Camerun Peoples,App State,27,2021-22,3,"[1, 9, 14]","['09/02/2021', '11/06/2021', '12/18/2021']","['East Carolina', 'Arkansas St.', 'Western Ky.']","[100.0, 116.0, 101.0]"
548.0,89.0,Rachaad White,Arizona St.,28,2021-22,2,"[9, 10]","['11/06/2021', '11/13/2021']","['Southern California', 'Washington']","[202.0, 184.0]"
860.0,147.0,Jayden Daniels,Arizona St.,28,2021-22,1,[2],['09/11/2021'],['UNLV'],[125.0]
860.0,147.0,Dominique Johnson,Arkansas,31,2021-22,1,[9],['11/06/2021'],['Mississippi St.'],[107.0]
860.0,147.0,Trelon Smith,Arkansas,31,2021-22,1,[1],['09/04/2021'],['Rice'],[102.0]
860.0,147.0,Raheim Sanders,Arkansas,31,2021-22,1,[6],['10/09/2021'],['Ole Miss'],[139.0]
860.0,147.0,KJ Jefferson,Arkansas,31,2021-22,1,[13],['01/01/2022'],['Penn St.'],[110.0]
141.0,27.0,Tank Bigsby,Auburn,37,2021-22,5,"[1, 2, 3, 8, 11]","['09/04/2021', '09/11/2021', '09/18/2021', '10/30/2021', '11/20/2021']","['Akron', 'Alabama St.', 'Penn St.', 'Ole Miss', 'South Carolina']","[119.0, 122.0, 102.0, 143.0, 164.0]"
548.0,89.0,Jarquez Hunter,Auburn,37,2021-22,2,"[1, 2]","['09/04/2021', '09/11/2021']","['Akron', 'Alabama St.']","[110.0, 147.0]"
336.0,58.0,Carson Steele,Ball St.,47,2021-22,3,"[7, 9, 10]","['10/16/2021', '11/02/2021', '11/10/2021']","['Eastern Mich.', 'Akron', 'NIU']","[138.0, 154.0, 109.0]"
12.0,2.0,Abram Smith,Baylor,51,2021-22,9,"[1, 2, 3, 7, 8, 9, 10, 12, 14]","['09/04/2021', '09/11/2021', '09/18/2021', '10/16/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/27/2021', '01/01/2022']","['Texas St.', 'Texas Southern', 'Kansas', 'BYU', 'Texas', 'TCU', 'Oklahoma', 'Texas Tech', 'Ole Miss']","[138.0, 126.0, 122.0, 188.0, 145.0, 125.0, 148.0, 117.0, 172.0]"
860.0,147.0,Taye McWilliams,Baylor,51,2021-22,1,[2],['09/11/2021'],['Texas Southern'],[102.0]
548.0,89.0,Trestan Ebner,Baylor,51,2021-22,2,"[1, 2]","['09/04/2021', '09/11/2021']","['Texas St.', 'Texas Southern']","[120.0, 125.0]"
860.0,147.0,Gerry Bohanon,Baylor,51,2021-22,1,[10],['11/13/2021'],['Oklahoma'],[107.0]
336.0,58.0,George Holani,Boise St.,66,2021-22,3,"[9, 10, 11]","['11/06/2021', '11/12/2021', '11/20/2021']","['Fresno St.', 'Wyoming', 'New Mexico']","[117.0, 102.0, 114.0]"
222.0,40.0,Patrick Garwo,Boston College,67,2021-22,4,"[2, 4, 9, 10]","['09/11/2021', '09/25/2021', '11/05/2021', '11/13/2021']","['Massachusetts', 'Missouri', 'Virginia Tech', 'Georgia Tech']","[160.0, 175.0, 116.0, 104.0]"
860.0,147.0,Terion Stewart,Bowling Green,71,2021-22,1,[9],['10/30/2021'],['Buffalo'],[170.0]
48.0,9.0,Tyler Allgeier,BYU,77,2021-22,7,"[2, 5, 8, 9, 11, 12, 13]","['09/11/2021', '10/01/2021', '10/23/2021', '10/30/2021', '11/20/2021', '11/27/2021', '12/18/2021']","['Utah', 'Utah St.', 'Washington St.', 'Virginia', 'Ga. Southern', 'Southern California', 'UAB']","[102.0, 218.0, 191.0, 266.0, 136.0, 111.0, 192.0]"
222.0,40.0,Dylan McDuffie,Buffalo,86,2021-22,4,"[7, 8, 9, 11]","['10/16/2021', '10/23/2021', '10/30/2021', '11/17/2021']","['Ohio', 'Akron', 'Bowling Green', 'NIU']","[143.0, 108.0, 166.0, 125.0]"
336.0,58.0,Jordan Mims,Fresno St.,96,2021-22,3,"[8, 9, 13]","['10/23/2021', '10/30/2021', '12/18/2021']","['Nevada', 'San Diego St.', 'UTEP']","[134.0, 186.0, 165.0]"
860.0,147.0,Ronnie Rivers,Fresno St.,96,2021-22,1,[4],['09/18/2021'],['UCLA'],[136.0]
860.0,147.0,Damien Moore,California,107,2021-22,1,[8],['10/30/2021'],['Oregon St.'],[111.0]
860.0,147.0,Christopher Brooks,California,107,2021-22,1,[11],['11/20/2021'],['Stanford'],[131.0]
48.0,9.0,Zach Charbonnet,UCLA,110,2021-22,7,"[1, 2, 5, 6, 10, 11, 12]","['08/28/2021', '09/04/2021', '10/09/2021', '10/16/2021', '11/20/2021', '11/27/2021', '09/25/2021']","['Hawaii', 'LSU', 'Arizona', 'Washington', 'Southern California', 'California', 'Stanford']","[106.0, 117.0, 117.0, 131.0, 167.0, 106.0, 118.0]"
860.0,147.0,Brittain Brown,UCLA,110,2021-22,1,[5],['10/09/2021'],['Arizona'],[146.0]
860.0,147.0,Dorian Thompson-Robinson,UCLA,110,2021-22,1,[11],['11/27/2021'],['California'],[102.0]
860.0,147.0,Ryan O'Keefe,UCF,128,2021-22,1,[13],['12/23/2021'],['Florida'],[110.0]
860.0,147.0,Mark-Antony Richards,UCF,128,2021-22,1,[9],['11/13/2021'],['SMU'],[104.0]
336.0,58.0,Isaiah Bowser,UCF,128,2021-22,3,"[1, 6, 13]","['09/02/2021', '10/22/2021', '12/23/2021']","['Boise St.', 'Memphis', 'Florida']","[172.0, 111.0, 155.0]"
336.0,58.0,Johnny Richardson,UCF,128,2021-22,3,"[2, 4, 10]","['09/17/2021', '10/09/2021', '11/20/2021']","['Louisville', 'East Carolina', 'UConn']","[101.0, 104.0, 147.0]"
5.0,1.0,Lew Nichols,Central Mich.,129,2021-22,10,"[1, 4, 6, 7, 8, 9, 10, 11, 12, 13]","['09/04/2021', '09/25/2021', '10/09/2021', '10/16/2021', '10/23/2021', '11/03/2021', '11/10/2021', '11/17/2021', '11/26/2021', '12/31/2021']","['Missouri', 'FIU', 'Ohio', 'Toledo', 'NIU', 'Western Mich.', 'Kent St.', 'Ball St.', 'Eastern Mich.', 'Washington St.']","[135.0, 152.0, 186.0, 136.0, 192.0, 163.0, 215.0, 219.0, 194.0, 138.0]"
141.0,27.0,Jerome Ford,Cincinnati,140,2021-22,5,"[1, 2, 5, 6, 13]","['09/04/2021', '09/11/2021', '10/08/2021', '10/16/2021', '12/04/2021']","['Miami (OH)', 'Murray St.', 'Temple', 'UCF', 'Houston']","[121.0, 113.0, 149.0, 189.0, 187.0]"
548.0,89.0,Kobe Pace,Clemson,147,2021-22,2,"[5, 11]","['10/02/2021', '11/20/2021']","['Boston College', 'Wake Forest']","[125.0, 191.0]"
336.0,58.0,Will Shipley,Clemson,147,2021-22,3,"[8, 11, 12]","['10/30/2021', '11/20/2021', '11/27/2021']","['Florida St.', 'Wake Forest', 'South Carolina']","[128.0, 111.0, 128.0]"
548.0,89.0,Braydon Bennett,Coastal Carolina,149,2021-22,2,"[10, 13]","['11/13/2021', '12/17/2021']","['Georgia St.', 'NIU']","[128.0, 108.0]"
222.0,40.0,Shermari Jones,Coastal Carolina,149,2021-22,4,"[1, 3, 6, 12]","['09/02/2021', '09/18/2021', '10/07/2021', '11/26/2021']","['The Citadel', 'Buffalo', 'Arkansas St.', 'South Alabama']","[100.0, 145.0, 113.0, 211.0]"
860.0,147.0,Reese White,Coastal Carolina,149,2021-22,1,[2],['09/10/2021'],['Kansas'],[102.0]
860.0,147.0,A'Jon Vivens,Colorado St.,156,2021-22,1,[5],['10/09/2021'],['San Jose St.'],[114.0]
548.0,89.0,David Bailey,Colorado St.,156,2021-22,2,"[3, 7]","['09/18/2021', '10/22/2021']","['Toledo', 'Utah St.']","[132.0, 159.0]"
548.0,89.0,Jarek Broussard,Colorado,157,2021-22,2,"[9, 10]","['11/06/2021', '11/13/2021']","['Oregon St.', 'UCLA']","[151.0, 108.0]"
548.0,89.0,Nate Carter,UConn,164,2021-22,2,"[6, 7]","['10/02/2021', '10/09/2021']","['Vanderbilt', 'Massachusetts']","[123.0, 136.0]"
95.0,17.0,Mataeo Durant,Duke,193,2021-22,6,"[1, 3, 4, 5, 6, 8]","['09/03/2021', '09/18/2021', '09/25/2021', '10/02/2021', '10/09/2021', '10/30/2021']","['Charlotte', 'Northwestern', 'Kansas', 'North Carolina', 'Georgia Tech', 'Wake Forest']","[255.0, 102.0, 124.0, 114.0, 152.0, 103.0]"
860.0,147.0,Jordan Moore,Duke,193,2021-22,1,[10],['11/13/2021'],['Virginia Tech'],[113.0]
860.0,147.0,Rahjai Harris,East Carolina,196,2021-22,1,[8],['10/28/2021'],['South Fla.'],[100.0]
222.0,40.0,Keaton Mitchell,East Carolina,196,2021-22,4,"[3, 4, 5, 9]","['09/18/2021', '09/25/2021', '10/02/2021', '11/06/2021']","['Marshall', 'Charleston So.', 'Tulane', 'Temple']","[135.0, 125.0, 222.0, 146.0]"
860.0,147.0,Darius Boone,Eastern Mich.,204,2021-22,1,[1],['09/03/2021'],['Saint Francis (PA)'],[107.0]
548.0,89.0,Jawon Hamilton,Eastern Mich.,204,2021-22,2,"[3, 11]","['09/18/2021', '11/16/2021']","['Massachusetts', 'Western Mich.']","[122.0, 179.0]"
336.0,58.0,Johnny Ford,Fla. Atlantic,229,2021-22,3,"[5, 9, 10]","['10/02/2021', '11/06/2021', '11/13/2021']","['FIU', 'Marshall', 'Old Dominion']","[102.0, 138.0, 101.0]"
860.0,147.0,Lexington Joseph,FIU,231,2021-22,1,[12],['11/27/2021'],['Southern Miss.'],[105.0]
548.0,89.0,D'vonte Price,FIU,231,2021-22,2,"[1, 2]","['09/02/2021', '09/11/2021']","['LIU', 'Texas St.']","[165.0, 111.0]"
222.0,40.0,Jashaun Corbin,Florida St.,234,2021-22,4,"[1, 2, 4, 7]","['09/05/2021', '09/11/2021', '09/25/2021', '10/23/2021']","['Notre Dame', 'Jacksonville St.', 'Louisville', 'Massachusetts']","[144.0, 109.0, 159.0, 127.0]"
336.0,58.0,Jordan Travis,Florida St.,234,2021-22,3,"[5, 6, 12]","['10/02/2021', '10/09/2021', '11/27/2021']","['Syracuse', 'North Carolina', 'Florida']","[113.0, 121.0, 102.0]"
860.0,147.0,Malik Davis,Florida,235,2021-22,1,[1],['09/04/2021'],['Fla. Atlantic'],[104.0]
548.0,89.0,Anthony Richardson,Florida,235,2021-22,2,"[1, 2]","['09/04/2021', '09/11/2021']","['Fla. Atlantic', 'South Fla.']","[160.0, 115.0]"
860.0,147.0,Emory Jones,Florida,235,2021-22,1,[4],['09/25/2021'],['Tennessee'],[144.0]
860.0,147.0,Jalen White,Ga. Southern,253,2021-22,1,[5],['10/02/2021'],['Arkansas St.'],[157.0]
860.0,147.0,Gerald Green,Ga. Southern,253,2021-22,1,[4],['09/25/2021'],['Louisiana'],[186.0]
336.0,58.0,Logan Wright,Ga. Southern,253,2021-22,3,"[1, 5, 8]","['09/04/2021', '10/02/2021', '10/30/2021']","['Gardner-Webb', 'Arkansas St.', 'Georgia St.']","[177.0, 214.0, 113.0]"
548.0,89.0,Tucker Gregg,Georgia St.,254,2021-22,2,"[4, 7]","['09/25/2021', '10/23/2021']","['Auburn', 'Texas St.']","[150.0, 115.0]"
548.0,89.0,Jamyest Williams,Georgia St.,254,2021-22,2,"[11, 12]","['11/20/2021', '11/27/2021']","['Arkansas St.', 'Troy']","[125.0, 108.0]"
860.0,147.0,Darren Grainger,Georgia St.,254,2021-22,1,[13],['12/25/2021'],['Ball St.'],[122.0]
548.0,89.0,Jahmyr Gibbs,Georgia Tech,255,2021-22,2,"[7, 12]","['10/30/2021', '10/23/2021']","['Virginia Tech', 'Virginia']","[113.0, 132.0]"
860.0,147.0,Jeff Sims,Georgia Tech,255,2021-22,1,[4],['09/25/2021'],['North Carolina'],[128.0]
860.0,147.0,James Cook,Georgia,257,2021-22,1,[10],['11/13/2021'],['Tennessee'],[104.0]
860.0,147.0,Zamir White,Georgia,257,2021-22,1,[8],['10/30/2021'],['Florida'],[105.0]
336.0,58.0,Dae Dae Hunter,Hawaii,277,2021-22,3,"[2, 6, 7]","['09/04/2021', '10/02/2021', '10/16/2021']","['Portland St.', 'Fresno St.', 'Nevada']","[128.0, 127.0, 174.0]"
860.0,147.0,Dedrick Parson,Hawaii,277,2021-22,1,[8],['10/23/2021'],['New Mexico St.'],[161.0]
860.0,147.0,Ta'Zhawn Henry,Houston,288,2021-22,1,[9],['11/06/2021'],['South Fla.'],[130.0]
336.0,58.0,Alton McCaskill,Houston,288,2021-22,3,"[3, 9, 10]","['09/18/2021', '11/06/2021', '11/13/2021']","['Grambling', 'South Fla.', 'Temple']","[114.0, 125.0, 129.0]"
222.0,40.0,Chase Brown,Illinois,301,2021-22,4,"[6, 8, 10, 12]","['10/02/2021', '10/23/2021', '11/06/2021', '11/27/2021']","['Charlotte', 'Penn St.', 'Minnesota', 'Northwestern']","[257.0, 223.0, 147.0, 112.0]"
548.0,89.0,Josh McCray,Illinois,301,2021-22,2,"[5, 8]","['09/25/2021', '10/23/2021']","['Purdue', 'Penn St.']","[156.0, 142.0]"
336.0,58.0,Stephen Carr,Indiana,306,2021-22,3,"[2, 4, 8]","['09/11/2021', '09/25/2021', '10/30/2021']","['Idaho', 'Western Ky.', 'Maryland']","[118.0, 109.0, 136.0]"
48.0,9.0,Breece Hall,Iowa St.,311,2021-22,7,"[3, 4, 5, 6, 8, 9, 12]","['09/18/2021', '09/25/2021', '10/02/2021', '10/16/2021', '10/30/2021', '11/06/2021', '11/26/2021']","['UNLV', 'Baylor', 'Kansas', 'Kansas St.', 'West Virginia', 'Texas', 'TCU']","[100.0, 190.0, 123.0, 197.0, 167.0, 136.0, 242.0]"
222.0,40.0,Tyler Goodson,Iowa,312,2021-22,4,"[3, 9, 11, 12]","['09/18/2021', '11/06/2021', '11/20/2021', '11/26/2021']","['Kent St.', 'Northwestern', 'Illinois', 'Nebraska']","[153.0, 141.0, 132.0, 156.0]"
12.0,2.0,Deuce Vaughn,Kansas St.,327,2021-22,9,"[1, 2, 3, 8, 9, 10, 11, 12, 13]","['09/04/2021', '09/11/2021', '09/18/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/26/2021', '01/04/2022']","['Stanford', 'Southern Ill.', 'Nevada', 'TCU', 'Kansas', 'West Virginia', 'Baylor', 'Texas', 'LSU']","[124.0, 120.0, 127.0, 109.0, 162.0, 121.0, 128.0, 143.0, 146.0]"
336.0,58.0,Devin Neal,Kansas,328,2021-22,3,"[4, 7, 10]","['09/25/2021', '10/23/2021', '11/13/2021']","['Duke', 'Oklahoma', 'Texas']","[107.0, 100.0, 143.0]"
860.0,147.0,Jason Bean,Kansas,328,2021-22,1,[2],['09/10/2021'],['Coastal Carolina'],[100.0]
48.0,9.0,Marquez Cooper,Kent St.,331,2021-22,7,"[2, 5, 6, 9, 11, 12, 14]","['09/11/2021', '10/02/2021', '10/09/2021', '11/03/2021', '11/20/2021', '11/27/2021', '12/21/2021']","['VMI', 'Bowling Green', 'Buffalo', 'NIU', 'Akron', 'Miami (OH)', 'Wyoming']","[119.0, 120.0, 112.0, 173.0, 135.0, 126.0, 125.0]"
860.0,147.0,Bryan Bradford,Kent St.,331,2021-22,1,[14],['12/21/2021'],['Wyoming'],[109.0]
548.0,89.0,Xavier Williams,Kent St.,331,2021-22,2,"[9, 12]","['11/03/2021', '11/27/2021']","['NIU', 'Miami (OH)']","[103.0, 168.0]"
860.0,147.0,Dustin Crum,Kent St.,331,2021-22,1,[11],['11/20/2021'],['Akron'],[114.0]
860.0,147.0,Kavosiey Smoke,Kentucky,334,2021-22,1,[6],['10/09/2021'],['LSU'],[104.0]
