Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Receiving Yards
611.0,117.0,Bradley Rozner,Rice,574,2022-23,6,"[2, 4, 6, 8, 9, 11]","['09/10/2022', '09/24/2022', '10/15/2022', '10/29/2022', '11/03/2022', '11/19/2022']","['McNeese', 'Houston', 'Fla. Atlantic', 'Charlotte', 'UTEP', 'UTSA']","[101.0, 123.0, 135.0, 105.0, 142.0, 73.0]"
611.0,117.0,Luke McCaffrey,Rice,574,2022-23,6,"[1, 3, 4, 7, 8, 13]","['09/03/2022', '09/17/2022', '09/24/2022', '10/22/2022', '10/29/2022', '12/17/2022']","['Southern California', 'Louisiana', 'Houston', 'Louisiana Tech', 'Charlotte', 'Southern Miss.']","[51.0, 105.0, 121.0, 171.0, 58.0, 67.0]"
3023.0,536.0,Braylen Walker,Rice,574,2022-23,1,[12],['11/26/2022'],['North Texas'],[77.0]
611.0,117.0,Isaiah Esdale,Rice,574,2022-23,6,"[2, 3, 4, 9, 12, 13]","['09/10/2022', '09/17/2022', '09/24/2022', '11/03/2022', '11/26/2022', '12/17/2022']","['McNeese', 'Louisiana', 'Houston', 'UTEP', 'North Texas', 'Southern Miss.']","[53.0, 64.0, 64.0, 58.0, 69.0, 83.0]"
3023.0,536.0,Johnny Langan,Rutgers,587,2022-23,1,[10],['11/12/2022'],['Michigan St.'],[73.0]
2169.0,402.0,Chris Long,Rutgers,587,2022-23,2,"[2, 9]","['09/10/2022', '11/05/2022']","['Wagner', 'Michigan']","[69.0, 50.0]"
3023.0,536.0,Joshua Youngblood,Rutgers,587,2022-23,1,[2],['09/10/2022'],['Wagner'],[51.0]
1176.0,212.0,Sean Ryan,Rutgers,587,2022-23,4,"[6, 7, 9, 11]","['10/07/2022', '10/22/2022', '11/05/2022', '11/19/2022']","['Nebraska', 'Indiana', 'Michigan', 'Penn St.']","[50.0, 59.0, 54.0, 76.0]"
2169.0,402.0,Shameen Jones,Rutgers,587,2022-23,2,"[4, 6]","['09/24/2022', '10/07/2022']","['Iowa', 'Nebraska']","[71.0, 76.0]"
1176.0,212.0,Aron Cruickshank,Rutgers,587,2022-23,4,"[2, 4, 6, 9]","['09/10/2022', '09/24/2022', '10/07/2022', '11/05/2022']","['Wagner', 'Iowa', 'Nebraska', 'Michigan']","[64.0, 55.0, 71.0, 62.0]"
3023.0,536.0,Mark Redman,San Diego St.,626,2022-23,1,[11],['11/18/2022'],['New Mexico'],[66.0]
611.0,117.0,Tyrell Shavers,San Diego St.,626,2022-23,6,"[6, 8, 9, 10, 11, 13]","['10/08/2022', '10/29/2022', '11/05/2022', '11/12/2022', '11/18/2022', '12/24/2022']","['Hawaii', 'Fresno St.', 'UNLV', 'San Jose St.', 'New Mexico', 'Middle Tenn.']","[149.0, 66.0, 50.0, 111.0, 63.0, 62.0]"
1176.0,212.0,Jesse Matthews,San Diego St.,626,2022-23,4,"[6, 9, 10, 13]","['10/08/2022', '11/05/2022', '11/12/2022', '12/24/2022']","['Hawaii', 'UNLV', 'San Jose St.', 'Middle Tenn.']","[68.0, 84.0, 57.0, 99.0]"
1593.0,300.0,Mekhi Shaw,San Diego St.,626,2022-23,3,"[8, 10, 11]","['10/29/2022', '11/12/2022', '11/18/2022']","['Fresno St.', 'San Jose St.', 'New Mexico']","[64.0, 64.0, 120.0]"
2169.0,402.0,Kenan Christon,San Diego St.,626,2022-23,2,"[8, 13]","['10/29/2022', '12/24/2022']","['Fresno St.', 'Middle Tenn.']","[75.0, 111.0]"
2169.0,402.0,Brionne Penny,San Diego St.,626,2022-23,2,"[6, 12]","['10/08/2022', '11/26/2022']","['Hawaii', 'Air Force']","[54.0, 63.0]"
2169.0,402.0,Devin Ravenel,James Madison,317,2022-23,2,"[6, 11]","['10/15/2022', '11/26/2022']","['Ga. Southern', 'Coastal Carolina']","[75.0, 102.0]"
1176.0,212.0,Reggie Brown,James Madison,317,2022-23,4,"[1, 3, 6, 11]","['09/03/2022', '09/24/2022', '10/15/2022', '11/26/2022']","['Middle Tenn.', 'App State', 'Ga. Southern', 'Coastal Carolina']","[78.0, 81.0, 136.0, 55.0]"
254.0,41.0,Kris Thornton,James Madison,317,2022-23,8,"[1, 2, 4, 5, 6, 9, 10, 11]","['09/03/2022', '09/10/2022', '10/01/2022', '10/08/2022', '10/15/2022', '11/12/2022', '11/19/2022', '11/26/2022']","['Middle Tenn.', 'Norfolk St.', 'Texas St.', 'Arkansas St.', 'Ga. Southern', 'Old Dominion', 'Georgia St.', 'Coastal Carolina']","[145.0, 102.0, 97.0, 173.0, 126.0, 140.0, 68.0, 93.0]"
1593.0,300.0,Terrance Greene Jr.,James Madison,317,2022-23,3,"[6, 7, 10]","['10/15/2022', '10/22/2022', '11/19/2022']","['Ga. Southern', 'Marshall', 'Georgia St.']","[74.0, 66.0, 81.0]"
3023.0,512.0,Sam Olson,San Jose St.,630,2021-22,1,[1],['08/28/2021'],['Southern Utah'],[70.0]
1593.0,281.0,Charles Ross,San Jose St.,630,2021-22,3,"[1, 8, 9]","['08/28/2021', '10/21/2021', '10/30/2021']","['Southern Utah', 'UNLV', 'Wyoming']","[77.0, 63.0, 57.0]"
408.0,77.0,"Derrick Deese, Jr.",San Jose St.,630,2021-22,7,"[1, 2, 5, 6, 7, 8, 9]","['08/28/2021', '09/04/2021', '10/02/2021', '10/09/2021', '10/15/2021', '10/21/2021', '10/30/2021']","['Southern Utah', 'Southern California', 'New Mexico St.', 'Colorado St.', 'San Diego St.', 'UNLV', 'Wyoming']","[72.0, 63.0, 130.0, 52.0, 113.0, 106.0, 81.0]"
3023.0,512.0,Malikhi Miller,San Jose St.,630,2021-22,1,[12],['11/25/2021'],['Fresno St.'],[78.0]
3023.0,512.0,Dominick Mazotti,San Jose St.,630,2021-22,1,[3],['09/18/2021'],['Hawaii'],[59.0]
2169.0,366.0,Jermaine Braddock,San Jose St.,630,2021-22,2,"[1, 10]","['08/28/2021', '11/06/2021']","['Southern Utah', 'Nevada']","[66.0, 140.0]"
1593.0,281.0,Isaiah Hamilton,San Jose St.,630,2021-22,3,"[1, 2, 6]","['08/28/2021', '09/04/2021', '10/09/2021']","['Southern Utah', 'Southern California', 'Colorado St.']","[57.0, 74.0, 84.0]"
3023.0,512.0,Jay'juan Townsend,South Alabama,646,2021-22,1,[5],['10/14/2021'],['Ga. Southern'],[62.0]
611.0,110.0,Jalen Wayne,South Alabama,646,2021-22,6,"[3, 5, 9, 10, 11, 12]","['10/02/2021', '10/14/2021', '11/13/2021', '11/20/2021', '11/26/2021', '09/18/2021']","['Louisiana', 'Ga. Southern', 'App State', 'Tennessee', 'Coastal Carolina', 'Alcorn']","[56.0, 117.0, 50.0, 55.0, 111.0, 51.0]"
11.0,5.0,Jalen Tolbert,South Alabama,646,2021-22,12,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","['09/04/2021', '09/11/2021', '10/02/2021', '10/09/2021', '10/14/2021', '10/23/2021', '10/30/2021', '11/06/2021', '11/13/2021', '11/20/2021', '11/26/2021', '09/18/2021']","['Southern Miss.', 'Bowling Green', 'Louisiana', 'Texas St.', 'Ga. Southern', 'ULM', 'Arkansas St.', 'Troy', 'App State', 'Tennessee', 'Coastal Carolina', 'Alcorn']","[168.0, 95.0, 143.0, 84.0, 174.0, 155.0, 94.0, 65.0, 108.0, 143.0, 191.0, 54.0]"
3023.0,512.0,Lincoln Sefcik,South Alabama,646,2021-22,1,[8],['11/06/2021'],['Troy'],[55.0]
1593.0,281.0,Caullin Lacy,South Alabama,646,2021-22,3,"[1, 2, 6]","['09/04/2021', '09/11/2021', '10/23/2021']","['Southern Miss.', 'Bowling Green', 'ULM']","[67.0, 63.0, 53.0]"
3023.0,512.0,Zaquandre White,South Carolina,648,2021-22,1,[11],['11/20/2021'],['Auburn'],[69.0]
3023.0,512.0,Ahmarean Brown,South Carolina,648,2021-22,1,[13],['12/30/2021'],['North Carolina'],[61.0]
1176.0,213.0,Josh Vann,South Carolina,648,2021-22,4,"[2, 3, 9, 10]","['09/11/2021', '09/18/2021', '11/06/2021', '11/13/2021']","['East Carolina', 'Georgia', 'Florida', 'Missouri']","[127.0, 128.0, 111.0, 62.0]"
2169.0,366.0,Jalen Brooks,South Carolina,648,2021-22,2,"[3, 4]","['09/18/2021', '09/25/2021']","['Georgia', 'Kentucky']","[54.0, 63.0]"
