Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Total Tackles For Loss
843.0,127.0,Arron Mosby,Fresno St.,96,2020-21,1,[4],['11/14/2020'],['Utah St.'],[2.0]
843.0,127.0,Kwami Jones,Fresno St.,96,2020-21,1,[1],['10/24/2020'],['Hawaii'],[3.0]
843.0,127.0,Sherwin King Jr.,Fresno St.,96,2020-21,1,[3],['11/07/2020'],['UNLV'],[2.0]
843.0,127.0,Malachi Langley,Fresno St.,96,2020-21,1,[3],['11/07/2020'],['UNLV'],[2.0]
843.0,127.0,Jacob Hollins,Fresno St.,96,2020-21,1,[3],['11/07/2020'],['UNLV'],[2.0]
165.0,20.0,David Perales,Fresno St.,96,2020-21,2,"[2, 3]","['10/29/2020', '11/07/2020']","['Colorado St.', 'UNLV']","[2.0, 2.0]"
843.0,127.0,Kevin Atkins,Fresno St.,96,2020-21,1,[4],['11/14/2020'],['Utah St.'],[2.0]
843.0,127.0,JH Tevis,California,107,2020-21,1,[2],['11/27/2020'],['Stanford'],[2.0]
843.0,127.0,Cameron Goode,California,107,2020-21,1,[3],['12/05/2020'],['Oregon'],[3.5]
843.0,127.0,Qwuantrezz Knight,UCLA,110,2020-21,1,[1],['12/12/2020'],['Southern California'],[2.0]
843.0,127.0,Osa Odighizuwa,UCLA,110,2020-21,1,[6],['11/15/2020'],['California'],[2.5]
843.0,127.0,Obi Eboh,UCLA,110,2020-21,1,[4],['11/28/2020'],['Arizona'],[2.0]
843.0,127.0,Mitchell Agude,UCLA,110,2020-21,1,[3],['11/21/2020'],['Oregon'],[3.5]
843.0,127.0,Mo Osling III,UCLA,110,2020-21,1,[5],['12/05/2020'],['Arizona St.'],[2.0]
165.0,20.0,Caleb Johnson,UCLA,110,2020-21,2,"[5, 6]","['12/05/2020', '11/15/2020']","['Arizona St.', 'California']","[2.5, 2.5]"
843.0,127.0,Kenny Turnier,UCF,128,2020-21,1,[5],['10/24/2020'],['Tulane'],[2.5]
165.0,20.0,Eriq Gilyard,UCF,128,2020-21,2,"[1, 2]","['09/19/2020', '09/26/2020']","['Georgia Tech', 'East Carolina']","[2.0, 2.0]"
843.0,127.0,Randy Charlton,UCF,128,2020-21,1,[5],['10/24/2020'],['Tulane'],[2.0]
843.0,127.0,Landon Woodson,UCF,128,2020-21,1,[9],['11/27/2020'],['South Fla.'],[3.0]
843.0,127.0,Tre'mon Morris-Brash,UCF,128,2020-21,1,[9],['11/27/2020'],['South Fla.'],[2.0]
843.0,127.0,Tatum Bethune,UCF,128,2020-21,1,[8],['11/21/2020'],['Cincinnati'],[2.5]
29.0,4.0,Troy Hairston,Central Mich.,129,2020-21,3,"[2, 3, 4]","['11/18/2020', '12/12/2020', '11/04/2020']","['Western Mich.', 'Toledo', 'Ohio']","[2.5, 3.0, 3.0]"
843.0,127.0,Amir Siddiq,Central Mich.,129,2020-21,1,[4],['11/04/2020'],['Ohio'],[2.0]
29.0,4.0,Mo Diallo,Central Mich.,129,2020-21,3,"[1, 2, 5]","['11/27/2020', '11/18/2020', '11/11/2020']","['Eastern Mich.', 'Western Mich.', 'NIU']","[3.5, 3.0, 2.0]"
843.0,127.0,Devonni Reed,Central Mich.,129,2020-21,1,[3],['12/12/2020'],['Toledo'],[2.0]
165.0,20.0,Troy Brown,Central Mich.,129,2020-21,2,"[3, 6]","['12/12/2020', '12/05/2020']","['Toledo', 'Ball St.']","[4.0, 3.5]"
843.0,127.0,Joel Dublanko,Cincinnati,140,2020-21,1,[8],['09/26/2020'],['Army West Point'],[2.0]
843.0,127.0,Jarell White,Cincinnati,140,2020-21,1,[3],['10/24/2020'],['SMU'],[2.0]
843.0,127.0,Jabari Taylor,Cincinnati,140,2020-21,1,[4],['10/31/2020'],['Memphis'],[2.0]
843.0,127.0,Marcus Brown,Cincinnati,140,2020-21,1,[3],['10/24/2020'],['SMU'],[2.0]
843.0,127.0,Ty Van Fossen,Cincinnati,140,2020-21,1,[5],['11/07/2020'],['Houston'],[3.0]
165.0,20.0,Myjai Sanders,Cincinnati,140,2020-21,2,"[3, 4]","['10/24/2020', '10/31/2020']","['SMU', 'Memphis']","[2.0, 2.5]"
843.0,127.0,Darrian Beavers,Cincinnati,140,2020-21,1,[7],['11/21/2020'],['UCF'],[4.0]
165.0,20.0,Myles Murphy,Clemson,147,2020-21,2,"[1, 2]","['09/12/2020', '09/19/2020']","['Wake Forest', 'The Citadel']","[3.0, 2.0]"
843.0,127.0,Trenton Simpson,Clemson,147,2020-21,1,[11],['12/19/2020'],['Notre Dame'],[2.0]
843.0,127.0,Mike Jones Jr.,Clemson,147,2020-21,1,[5],['10/17/2020'],['Georgia Tech'],[2.0]
843.0,127.0,Tyler Davis,Clemson,147,2020-21,1,[11],['12/19/2020'],['Notre Dame'],[2.0]
843.0,127.0,Keith Maguire,Clemson,147,2020-21,1,[9],['12/05/2020'],['Virginia Tech'],[2.0]
843.0,127.0,LaVonta Bentley,Clemson,147,2020-21,1,[8],['11/28/2020'],['Pittsburgh'],[2.0]
843.0,127.0,Nolan Turner,Clemson,147,2020-21,1,[9],['12/05/2020'],['Virginia Tech'],[2.0]
843.0,127.0,Bryan Bresee,Clemson,147,2020-21,1,[12],['01/01/2021'],['Ohio St.'],[2.5]
843.0,127.0,DeMonte Capehart,Clemson,147,2020-21,1,[2],['09/19/2020'],['The Citadel'],[2.0]
843.0,127.0,Baylon Spector,Clemson,147,2020-21,1,[10],['11/07/2020'],['Notre Dame'],[2.0]
29.0,4.0,Jeffrey Gunter,Coastal Carolina,149,2020-21,3,"[8, 9, 10]","['11/21/2020', '11/28/2020', '12/12/2020']","['App State', 'Texas St.', 'Troy']","[2.5, 2.0, 2.0]"
165.0,20.0,Tarron Jackson,Coastal Carolina,149,2020-21,2,"[7, 9]","['11/07/2020', '11/28/2020']","['South Alabama', 'Texas St.']","[2.5, 3.0]"
843.0,127.0,Enock Makonzo,Coastal Carolina,149,2020-21,1,[5],['10/24/2020'],['Ga. Southern'],[2.0]
165.0,20.0,C.J Brewer,Coastal Carolina,149,2020-21,2,"[8, 12]","['11/21/2020', '12/26/2020']","['App State', 'Liberty']","[3.0, 2.0]"
843.0,127.0,Jerrod Clark,Coastal Carolina,149,2020-21,1,[7],['11/07/2020'],['South Alabama'],[2.0]
165.0,20.0,Silas Kelly,Coastal Carolina,149,2020-21,2,"[1, 2]","['09/12/2020', '09/18/2020']","['Kansas', 'Campbell']","[2.0, 2.0]"
843.0,127.0,Myles Olufemi,Coastal Carolina,149,2020-21,1,[5],['10/24/2020'],['Ga. Southern'],[2.0]
843.0,127.0,Cam'Ron Carter,Colorado St.,156,2020-21,1,[3],['12/05/2020'],['San Diego St.'],[2.5]
843.0,127.0,Toby McBride,Colorado St.,156,2020-21,1,[4],['11/05/2020'],['Wyoming'],[2.0]
843.0,127.0,Manny Jones,Colorado St.,156,2020-21,1,[4],['11/05/2020'],['Wyoming'],[4.0]
843.0,127.0,Dequan Jackson,Colorado St.,156,2020-21,1,[4],['11/05/2020'],['Wyoming'],[3.0]
165.0,20.0,Scott Patchan,Colorado St.,156,2020-21,2,"[2, 3]","['10/29/2020', '12/05/2020']","['Fresno St.', 'San Diego St.']","[2.5, 2.0]"
843.0,127.0,Mustafa Johnson,Colorado,157,2020-21,1,[3],['12/05/2020'],['Arizona'],[2.0]
165.0,20.0,Nate Landman,Colorado,157,2020-21,2,"[3, 5]","['12/05/2020', '11/28/2020']","['Arizona', 'San Diego St.']","[3.5, 3.5]"
843.0,127.0,Terrance Lang,Colorado,157,2020-21,1,[1],['11/14/2020'],['Stanford'],[2.0]
29.0,4.0,Carson Wells,Colorado,157,2020-21,3,"[1, 2, 3]","['11/14/2020', '12/12/2020', '12/05/2020']","['Stanford', 'Utah', 'Arizona']","[2.0, 3.0, 4.0]"
843.0,127.0,Isaiah Lewis,Colorado,157,2020-21,1,[3],['12/05/2020'],['Arizona'],[2.0]
165.0,20.0,Akil Jones,Colorado,157,2020-21,2,"[2, 4]","['12/12/2020', '11/07/2020']","['Utah', 'UCLA']","[2.0, 2.0]"
843.0,127.0,Shaka Heyward,Duke,193,2020-21,1,[5],['10/31/2020'],['Charlotte'],[2.0]
843.0,127.0,Rocky Shelton II,Duke,193,2020-21,1,[11],['09/12/2020'],['Notre Dame'],[2.5]
843.0,127.0,Marquis Waters,Duke,193,2020-21,1,[8],['11/28/2020'],['Georgia Tech'],[2.0]
843.0,127.0,Victor Dimukeje,Duke,193,2020-21,1,[10],['12/05/2020'],['Miami (FL)'],[2.0]
843.0,127.0,Derrick Tangelo,Duke,193,2020-21,1,[3],['10/10/2020'],['Syracuse'],[3.0]
29.0,4.0,Chris Rumph II,Duke,193,2020-21,3,"[3, 4, 5]","['10/10/2020', '10/17/2020', '10/31/2020']","['Syracuse', 'NC State', 'Charlotte']","[2.0, 2.5, 3.0]"
843.0,127.0,Chris Willis,East Carolina,196,2020-21,1,[8],['11/21/2020'],['Temple'],[2.0]
843.0,127.0,Aaron Ramseur,East Carolina,196,2020-21,1,[3],['10/10/2020'],['South Fla.'],[3.0]
165.0,20.0,Bruce Bivens,East Carolina,196,2020-21,2,"[6, 8]","['11/07/2020', '11/21/2020']","['Tulane', 'Temple']","[2.0, 2.0]"
843.0,127.0,Xavier Smith,East Carolina,196,2020-21,1,[8],['11/21/2020'],['Temple'],[2.0]
165.0,20.0,Jireh Wilson,East Carolina,196,2020-21,2,"[2, 3]","['10/03/2020', '10/10/2020']","['Georgia St.', 'South Fla.']","[2.0, 2.0]"
843.0,127.0,Rick D'Abreu,East Carolina,196,2020-21,1,[7],['11/13/2020'],['Cincinnati'],[2.0]
165.0,20.0,Turan Rush,Eastern Mich.,204,2020-21,2,"[1, 2]","['11/04/2020', '11/11/2020']","['Kent St.', 'Ball St.']","[2.0, 2.0]"
843.0,127.0,Jose Ramirez,Eastern Mich.,204,2020-21,1,[4],['12/05/2020'],['Western Mich.'],[2.0]
843.0,127.0,Terry Myrick,Eastern Mich.,204,2020-21,1,[7],['12/12/2020'],['NIU'],[2.0]
843.0,127.0,Alvin Dempsey,Fla. Atlantic,229,2020-21,1,[4],['10/31/2020'],['UTSA'],[2.0]
843.0,127.0,Leighton McCarthy,Fla. Atlantic,229,2020-21,1,[6],['11/13/2020'],['FIU'],[2.5]
843.0,127.0,Chris Jones,Fla. Atlantic,229,2020-21,1,[4],['10/31/2020'],['UTSA'],[2.5]
843.0,127.0,Ahman Ross,Fla. Atlantic,229,2020-21,1,[2],['12/10/2020'],['Southern Miss.'],[2.0]
843.0,127.0,Jaylen Joyner,Fla. Atlantic,229,2020-21,1,[4],['10/31/2020'],['UTSA'],[3.5]
843.0,127.0,Jason Mercier,FIU,231,2020-21,1,[2],['10/10/2020'],['Middle Tenn.'],[2.5]
165.0,20.0,Janarius Robinson,Florida St.,234,2020-21,2,"[6, 11]","['11/14/2020', '10/17/2020']","['NC State', 'North Carolina']","[2.5, 3.0]"
843.0,127.0,Amari Gainer,Florida St.,234,2020-21,1,[8],['09/12/2020'],['Georgia Tech'],[2.5]
843.0,127.0,James Houston,Florida,235,2020-21,1,[9],['11/28/2020'],['Kentucky'],[2.5]
843.0,127.0,Ventrell Miller,Florida,235,2020-21,1,[4],['12/12/2020'],['LSU'],[2.0]
843.0,127.0,Zachary Carter,Florida,235,2020-21,1,[11],['12/19/2020'],['Alabama'],[2.0]
843.0,127.0,Marlon Dunlap,Florida,235,2020-21,1,[6],['11/07/2020'],['Georgia'],[2.0]
843.0,127.0,Brenton Cox Jr.,Florida,235,2020-21,1,[1],['09/26/2020'],['Ole Miss'],[2.5]
165.0,20.0,Mohamoud Diabate,Florida,235,2020-21,2,"[1, 7]","['09/26/2020', '11/14/2020']","['Ole Miss', 'Arkansas']","[2.0, 2.5]"
843.0,127.0,Quin Williams,Ga. Southern,253,2020-21,1,[4],['12/12/2020'],['App State'],[2.0]
843.0,127.0,Reynard Ellis,Ga. Southern,253,2020-21,1,[5],['10/24/2020'],['Coastal Carolina'],[2.0]
843.0,127.0,Justin Ellis,Ga. Southern,253,2020-21,1,[6],['10/29/2020'],['South Alabama'],[2.5]
843.0,127.0,Chris Harris Jr.,Ga. Southern,253,2020-21,1,[5],['10/24/2020'],['Coastal Carolina'],[2.5]
843.0,127.0,Raymond Johnson III,Ga. Southern,253,2020-21,1,[10],['11/28/2020'],['Georgia St.'],[5.0]
843.0,127.0,Justin Birdsong,Ga. Southern,253,2020-21,1,[4],['12/12/2020'],['App State'],[2.0]
165.0,20.0,Jordan Strachan,Georgia St.,254,2020-21,2,"[8, 9]","['11/21/2020', '11/28/2020']","['South Alabama', 'Ga. Southern']","[3.0, 2.0]"
165.0,20.0,Trajan Stephens-McQueen,Georgia St.,254,2020-21,2,"[5, 7]","['10/31/2020', '11/14/2020']","['Coastal Carolina', 'App State']","[2.0, 2.5]"
843.0,127.0,Jhi'Shawn Taylor,Georgia St.,254,2020-21,1,[6],['11/07/2020'],['ULM'],[2.0]
843.0,127.0,Dontae Wilson,Georgia St.,254,2020-21,1,[1],['09/19/2020'],['Louisiana'],[2.0]
843.0,127.0,Victor Heyward,Georgia St.,254,2020-21,1,[3],['10/15/2020'],['Arkansas St.'],[2.5]
843.0,127.0,Blake Carroll,Georgia St.,254,2020-21,1,[7],['11/14/2020'],['App State'],[3.0]
843.0,127.0,Akeem Smith,Georgia St.,254,2020-21,1,[6],['11/07/2020'],['ULM'],[2.0]
29.0,4.0,David Curry,Georgia Tech,255,2020-21,3,"[8, 10, 11]","['12/10/2020', '12/05/2020', '09/12/2020']","['Pittsburgh', 'NC State', 'Florida St.']","[2.0, 2.0, 2.0]"
843.0,127.0,Djimon Brooks,Georgia Tech,255,2020-21,1,[7],['10/31/2020'],['Notre Dame'],[2.0]
843.0,127.0,Jordan Domineck,Georgia Tech,255,2020-21,1,[9],['11/28/2020'],['Duke'],[2.5]
843.0,127.0,Curtis Ryans,Georgia Tech,255,2020-21,1,[11],['09/12/2020'],['Florida St.'],[2.0]
843.0,127.0,Charlie Thomas,Georgia Tech,255,2020-21,1,[2],['09/19/2020'],['UCF'],[3.0]
843.0,127.0,Antonneous Clayton,Georgia Tech,255,2020-21,1,[4],['10/09/2020'],['Louisville'],[2.5]
843.0,127.0,Latavious Brini,Georgia,257,2020-21,1,[10],['01/01/2021'],['Cincinnati'],[2.0]
843.0,127.0,Malik Herring,Georgia,257,2020-21,1,[7],['12/12/2020'],['Missouri'],[2.0]
843.0,127.0,Monty Rice,Georgia,257,2020-21,1,[3],['10/10/2020'],['Tennessee'],[2.0]
843.0,127.0,Azeez Ojulari,Georgia,257,2020-21,1,[10],['01/01/2021'],['Cincinnati'],[3.0]
843.0,127.0,Channing Tindall,Georgia,257,2020-21,1,[3],['10/10/2020'],['Tennessee'],[2.0]
843.0,127.0,Devonte Wyatt,Georgia,257,2020-21,1,[10],['01/01/2021'],['Cincinnati'],[2.0]
843.0,127.0,Adam Anderson,Georgia,257,2020-21,1,[10],['01/01/2021'],['Cincinnati'],[2.0]
843.0,127.0,Darius Muasau,Hawaii,277,2020-21,1,[8],['12/12/2020'],['UNLV'],[2.5]
843.0,127.0,Cortez Davis,Hawaii,277,2020-21,1,[4],['11/14/2020'],['San Diego St.'],[2.0]
843.0,127.0,Khoury Bethley,Hawaii,277,2020-21,1,[9],['12/24/2020'],['Houston'],[3.0]
843.0,127.0,Jonah Laulu,Hawaii,277,2020-21,1,[4],['11/14/2020'],['San Diego St.'],[2.5]
165.0,20.0,Jeremiah Pritchard,Hawaii,277,2020-21,2,"[4, 9]","['11/14/2020', '12/24/2020']","['San Diego St.', 'Houston']","[2.5, 3.0]"
165.0,20.0,Quentin Frazier,Hawaii,277,2020-21,2,"[1, 3]","['10/24/2020', '11/07/2020']","['Fresno St.', 'New Mexico']","[3.0, 2.5]"
843.0,127.0,Marcus Jones,Houston,288,2020-21,1,[1],['12/12/2020'],['Memphis'],[2.0]
843.0,127.0,Derek Parish,Houston,288,2020-21,1,[7],['11/14/2020'],['South Fla.'],[2.0]
843.0,127.0,Grant Stuard,Houston,288,2020-21,1,[1],['12/12/2020'],['Memphis'],[2.0]
843.0,127.0,Payton Turner,Houston,288,2020-21,1,[4],['10/24/2020'],['Navy'],[2.5]
843.0,127.0,Jake Hansen,Illinois,301,2020-21,1,[8],['12/19/2020'],['Penn St.'],[2.5]
843.0,127.0,Seth Coleman,Illinois,301,2020-21,1,[4],['12/12/2020'],['Northwestern'],[2.0]
843.0,127.0,Khalan Tolson,Illinois,301,2020-21,1,[7],['11/14/2020'],['Rutgers'],[2.5]
165.0,20.0,"Owen Carney, Jr.",Illinois,301,2020-21,2,"[3, 5]","['11/21/2020', '10/31/2020']","['Nebraska', 'Purdue']","[2.5, 3.5]"
843.0,127.0,Nate Hobbs,Illinois,301,2020-21,1,[1],['10/23/2020'],['Wisconsin'],[2.0]
843.0,127.0,Micah McFadden,Indiana,306,2020-21,1,[8],['01/02/2021'],['Ole Miss'],[2.0]
843.0,127.0,Reese Taylor,Indiana,306,2020-21,1,[5],['11/07/2020'],['Michigan'],[2.0]
843.0,127.0,Tiawan Mullen,Indiana,306,2020-21,1,[7],['10/31/2020'],['Rutgers'],[2.5]
843.0,127.0,Jerome Johnson,Indiana,306,2020-21,1,[6],['11/14/2020'],['Michigan St.'],[2.5]
843.0,127.0,O'Rien Vance,Iowa St.,311,2020-21,1,[9],['11/27/2020'],['Texas'],[2.0]
843.0,127.0,Mike Rose,Iowa St.,311,2020-21,1,[8],['11/21/2020'],['Kansas St.'],[2.5]
165.0,20.0,JaQuan Bailey,Iowa St.,311,2020-21,2,"[5, 6]","['10/24/2020', '10/31/2020']","['Oklahoma St.', 'Kansas']","[2.5, 2.5]"
29.0,4.0,Will McDonald,Iowa St.,311,2020-21,3,"[6, 8, 10]","['10/31/2020', '11/21/2020', '12/05/2020']","['Kansas', 'Kansas St.', 'West Virginia']","[2.0, 2.5, 2.0]"
843.0,127.0,Latrell Bankston,Iowa St.,311,2020-21,1,[9],['11/27/2020'],['Texas'],[2.0]
843.0,127.0,Joshua Bailey,Iowa St.,311,2020-21,1,[10],['12/05/2020'],['West Virginia'],[2.0]
843.0,127.0,Eyioma Uwazurike,Iowa St.,311,2020-21,1,[7],['11/07/2020'],['Baylor'],[2.0]
843.0,127.0,Jake Hummel,Iowa St.,311,2020-21,1,[8],['11/21/2020'],['Kansas St.'],[2.0]
843.0,127.0,Jack Campbell,Iowa,312,2020-21,1,[7],['11/27/2020'],['Nebraska'],[2.0]
843.0,127.0,Chauncey Golston,Iowa,312,2020-21,1,[6],['11/21/2020'],['Penn St.'],[2.0]
165.0,20.0,Daviyon Nixon,Iowa,312,2020-21,2,"[2, 3]","['10/24/2020', '10/31/2020']","['Purdue', 'Northwestern']","[2.5, 3.0]"
843.0,127.0,Zach VanValkenburg,Iowa,312,2020-21,1,[8],['12/05/2020'],['Illinois'],[2.0]
843.0,127.0,Daniel Green,Kansas St.,327,2020-21,1,[8],['11/28/2020'],['Baylor'],[2.5]
843.0,127.0,Wyatt Hubert,Kansas St.,327,2020-21,1,[8],['11/28/2020'],['Baylor'],[2.0]
843.0,127.0,AJ Parker,Kansas St.,327,2020-21,1,[8],['11/28/2020'],['Baylor'],[2.0]
843.0,127.0,Drew Wiley,Kansas St.,327,2020-21,1,[10],['10/10/2020'],['TCU'],[2.0]
843.0,127.0,Eli Huggins,Kansas St.,327,2020-21,1,[6],['11/07/2020'],['Oklahoma St.'],[2.0]
843.0,127.0,Khalid Duke,Kansas St.,327,2020-21,1,[5],['10/31/2020'],['West Virginia'],[2.0]
843.0,127.0,Dru Prox,Kansas,328,2020-21,1,[4],['10/17/2020'],['West Virginia'],[3.0]
165.0,20.0,Kyron Johnson,Kansas,328,2020-21,2,"[5, 7]","['10/24/2020', '11/07/2020']","['Kansas St.', 'Oklahoma']","[2.0, 2.0]"
165.0,20.0,Marcus Harris,Kansas,328,2020-21,2,"[4, 5]","['10/17/2020', '10/24/2020']","['West Virginia', 'Kansas St.']","[3.0, 2.5]"
843.0,127.0,Zayin West,Kent St.,331,2020-21,1,[2],['11/17/2020'],['Akron'],[2.0]
843.0,127.0,Brandon Coleman,Kent St.,331,2020-21,1,[4],['11/10/2020'],['Bowling Green'],[2.0]
843.0,127.0,Mandela Lawrence-Burke,Kent St.,331,2020-21,1,[1],['11/04/2020'],['Eastern Mich.'],[2.0]
165.0,20.0,Kesean Gamble,Kent St.,331,2020-21,2,"[1, 2]","['11/04/2020', '11/17/2020']","['Eastern Mich.', 'Akron']","[3.0, 2.0]"
843.0,127.0,Yusuf Corker,Kentucky,334,2020-21,1,[6],['10/24/2020'],['Missouri'],[2.0]
843.0,127.0,J.J. Weaver,Kentucky,334,2020-21,1,[4],['10/17/2020'],['Tennessee'],[2.0]
843.0,127.0,Jordan Wright,Kentucky,334,2020-21,1,[3],['10/10/2020'],['Mississippi St.'],[2.0]
843.0,127.0,Jamar Watson,Kentucky,334,2020-21,1,[10],['12/05/2020'],['South Carolina'],[2.5]
843.0,127.0,Joshua Paschal,Kentucky,334,2020-21,1,[10],['12/05/2020'],['South Carolina'],[2.0]
843.0,127.0,JaCoby Stevens,LSU,365,2020-21,1,[1],['09/26/2020'],['Mississippi St.'],[2.0]
843.0,127.0,Andre Anthony,LSU,365,2020-21,1,[8],['11/21/2020'],['Arkansas'],[2.0]
843.0,127.0,BJ Ojulari,LSU,365,2020-21,1,[5],['10/24/2020'],['South Carolina'],[3.0]
843.0,127.0,Ali Gaye,LSU,365,2020-21,1,[7],['12/05/2020'],['Alabama'],[2.0]
843.0,127.0,Micah Baskerville,LSU,365,2020-21,1,[10],['12/19/2020'],['Ole Miss'],[2.0]
843.0,127.0,Jabril Cox,LSU,365,2020-21,1,[3],['10/10/2020'],['Missouri'],[2.0]
843.0,127.0,Jaquelin Roy,LSU,365,2020-21,1,[4],['12/12/2020'],['Florida'],[2.0]
843.0,127.0,Cordale Flott,LSU,365,2020-21,1,[2],['10/03/2020'],['Vanderbilt'],[2.0]
843.0,127.0,Tyler Grubbs,Louisiana Tech,366,2020-21,1,[9],['10/02/2020'],['BYU'],[2.0]
843.0,127.0,Ezekiel Barnett,Louisiana Tech,366,2020-21,1,[1],['09/19/2020'],['Southern Miss.'],[2.0]
843.0,127.0,Milton Williams,Louisiana Tech,366,2020-21,1,[6],['10/31/2020'],['UAB'],[3.0]
843.0,127.0,Trey Baldwin,Louisiana Tech,366,2020-21,1,[5],['10/24/2020'],['UTSA'],[2.0]
843.0,127.0,Jared Goldwire,Louisville,367,2020-21,1,[8],['11/20/2020'],['Syracuse'],[2.0]
843.0,127.0,Monty Montgomery,Louisville,367,2020-21,1,[11],['10/17/2020'],['Notre Dame'],[2.0]
843.0,127.0,Rodjay Burns,Louisville,367,2020-21,1,[1],['09/12/2020'],['Western Ky.'],[2.0]
843.0,127.0,C.J. Avery,Louisville,367,2020-21,1,[6],['10/31/2020'],['Virginia Tech'],[2.0]
843.0,127.0,Dorian Etheridge,Louisville,367,2020-21,1,[3],['09/26/2020'],['Pittsburgh'],[3.5]
843.0,127.0,Chandler Jones,Louisville,367,2020-21,1,[11],['10/17/2020'],['Notre Dame'],[2.0]
843.0,127.0,Yasir Abdullah,Louisville,367,2020-21,1,[7],['11/14/2020'],['Virginia'],[2.0]
843.0,127.0,Abraham Beauplan,Marshall,388,2020-21,1,[10],['12/25/2020'],['Buffalo'],[2.0]
843.0,127.0,Tavante Beckett,Marshall,388,2020-21,1,[8],['12/05/2020'],['Rice'],[2.0]
843.0,127.0,Darius Hodge,Marshall,388,2020-21,1,[5],['10/24/2020'],['Fla. Atlantic'],[2.0]
843.0,127.0,Durell Nchami,Maryland,392,2020-21,1,[6],['12/12/2020'],['Rutgers'],[3.0]
843.0,127.0,Chance Campbell,Maryland,392,2020-21,1,[4],['10/30/2020'],['Minnesota'],[2.5]
843.0,127.0,Ami Finau,Maryland,392,2020-21,1,[6],['12/12/2020'],['Rutgers'],[2.0]
843.0,127.0,Ruben Hyppolite II,Maryland,392,2020-21,1,[1],['11/07/2020'],['Penn St.'],[2.0]
165.0,20.0,Mosiah Nasili-Kite,Maryland,392,2020-21,2,"[1, 6]","['11/07/2020', '12/12/2020']","['Penn St.', 'Rutgers']","[2.0, 3.0]"
843.0,127.0,Avien Peah,Massachusetts,400,2020-21,1,[4],['11/20/2020'],['Fla. Atlantic'],[3.0]
843.0,127.0,Jake Byczko,Massachusetts,400,2020-21,1,[4],['11/20/2020'],['Fla. Atlantic'],[3.0]
843.0,127.0,Uchenna Ezewike,Massachusetts,400,2020-21,1,[4],['11/20/2020'],['Fla. Atlantic'],[2.5]
843.0,127.0,Mike Ruane,Massachusetts,400,2020-21,1,[3],['11/07/2020'],['Marshall'],[2.0]
843.0,127.0,Tanner Davis,Massachusetts,400,2020-21,1,[2],['11/27/2020'],['Liberty'],[2.0]
165.0,20.0,Morris Joseph Jr.,Memphis,404,2020-21,2,"[8, 9]","['11/28/2020', '12/05/2020']","['Navy', 'Tulane']","[2.0, 2.0]"
843.0,127.0,Thomas Pickens,Memphis,404,2020-21,1,[11],['12/23/2020'],['Fla. Atlantic'],[2.0]
165.0,20.0,Joseph Dorceus,Memphis,404,2020-21,2,"[7, 10]","['11/07/2020', '11/21/2020']","['South Fla.', 'SFA']","[2.0, 4.0]"
165.0,20.0,O'Bryon Goodson,Memphis,404,2020-21,2,"[4, 5]","['10/17/2020', '10/24/2020']","['UCF', 'Temple']","[2.0, 2.0]"
843.0,127.0,Kameron Butler,Miami (OH),414,2020-21,1,[1],['11/28/2020'],['Akron'],[3.5]
843.0,127.0,Ryan McWood,Miami (OH),414,2020-21,1,[1],['11/28/2020'],['Akron'],[2.0]
843.0,127.0,Dominique Robinson,Miami (OH),414,2020-21,1,[3],['11/04/2020'],['Ball St.'],[2.0]
843.0,127.0,Lonnie Phelps,Miami (OH),414,2020-21,1,[3],['11/04/2020'],['Ball St.'],[2.0]
29.0,4.0,Quincy Roche,Miami (FL),415,2020-21,3,"[2, 3, 5]","['09/19/2020', '09/26/2020', '10/17/2020']","['Louisville', 'Florida St.', 'Pittsburgh']","[2.5, 2.0, 4.0]"
843.0,127.0,Bradley Jennings Jr,Miami (FL),415,2020-21,1,[1],['09/10/2020'],['UAB'],[2.0]
843.0,127.0,Jaelan Phillips,Miami (FL),415,2020-21,1,[10],['12/05/2020'],['Duke'],[3.5]
165.0,20.0,Gilbert Frierson,Miami (FL),415,2020-21,2,"[3, 4]","['09/26/2020', '10/10/2020']","['Florida St.', 'Clemson']","[2.0, 3.0]"
843.0,127.0,Jahfari Harvey,Miami (FL),415,2020-21,1,[4],['10/10/2020'],['Clemson'],[2.0]
843.0,127.0,Keontra Smith,Miami (FL),415,2020-21,1,[10],['12/05/2020'],['Duke'],[2.0]
843.0,127.0,Bubba Bolden,Miami (FL),415,2020-21,1,[11],['12/29/2020'],['Oklahoma St.'],[2.5]
843.0,127.0,Jared Harrison-Hunte,Miami (FL),415,2020-21,1,[5],['10/17/2020'],['Pittsburgh'],[2.0]
843.0,127.0,Michael Fletcher,Michigan St.,416,2020-21,1,[1],['12/05/2020'],['Ohio St.'],[2.0]
843.0,127.0,Naquan Jones,Michigan St.,416,2020-21,1,[7],['11/28/2020'],['Northwestern'],[2.5]
843.0,127.0,Antjuan Simmons,Michigan St.,416,2020-21,1,[7],['11/28/2020'],['Northwestern'],[2.0]
165.0,20.0,Drew Beesley,Michigan St.,416,2020-21,2,"[4, 7]","['10/24/2020', '11/28/2020']","['Rutgers', 'Northwestern']","[2.5, 2.5]"
843.0,127.0,Kwity Paye,Michigan,418,2020-21,1,[5],['10/24/2020'],['Minnesota'],[3.0]
